,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
,Mixed / non conventional,4.00,6.00,41.00,43.00,-810225.06,0.24,0.00,84.23,50.024,2.449,ERT72
,Mixed / non conventional,4.00,6.00,43.00,45.00,-1703846.13,0.26,0.00,-18.85,89.802,2.449,ERT72
,Mixed / non conventional,4.00,6.00,28.00,30.00,-1089832.88,0.44,0.00,-24.37,177.484,1.756,ERT72
,Mixed / non conventional,4.00,6.00,30.00,32.00,-609628.13,0.44,0.00,-12.42,78.006,1.756,ERT72
,Mixed / non conventional,4.00,6.00,32.00,34.00,2851498.00,0.44,0.00,21.67,-291.896,1.756,ERT72
,Mixed / non conventional,4.00,6.00,34.00,36.00,-778606.75,0.44,0.00,-9.75,64.758,1.756,ERT72
,Mixed / non conventional,4.00,6.00,36.00,38.00,-1540464.88,0.44,0.00,-23.75,105.515,1.756,ERT72
,Mixed / non conventional,4.00,6.00,38.00,40.00,-1248524.00,0.45,0.00,47.26,71.264,1.756,ERT72
,Mixed / non conventional,4.00,6.00,40.00,42.00,4428375.50,0.44,0.00,-32.45,-212.856,1.756,ERT72
,Mixed / non conventional,4.00,6.00,42.00,44.00,-1225996.75,0.45,0.00,-17.72,50.090,1.756,ERT72
,Mixed / non conventional,4.00,6.00,44.00,46.00,-2059451.63,0.44,0.00,-51.37,72.122,1.756,ERT72
,Mixed / non conventional,4.00,6.00,46.00,48.00,-1700182.38,0.41,0.00,14.94,51.421,1.756,ERT72
,Mixed / non conventional,4.00,6.00,45.00,47.00,-2018160.75,0.08,0.00,4.67,170.270,4.556,ERT72
,Mixed / non conventional,4.00,6.00,47.00,49.00,5103439.00,0.10,0.00,-89.12,-373.155,4.556,ERT72
,Mixed / non conventional,4.00,6.00,49.00,51.00,-1066148.38,0.07,0.00,126.17,68.002,4.556,ERT72
,Mixed / non conventional,4.00,6.00,51.00,53.00,-2307625.75,0.09,0.00,-130.18,129.169,4.556,ERT72
,Mixed / non conventional,4.00,6.00,53.00,55.00,-2665280.75,0.08,0.00,114.52,131.637,4.556,ERT72
,Mixed / non conventional,4.00,6.00,55.00,57.00,6661255.00,0.10,0.00,-74.31,-291.740,4.556,ERT72
,Mixed / non conventional,4.00,6.00,57.00,59.00,-1268371.50,0.11,0.00,156.29,49.491,4.556,ERT72
,Mixed / non conventional,4.00,6.00,59.00,61.00,-2916553.00,0.10,0.00,-78.70,101.827,4.556,ERT72
,Mixed / non conventional,4.00,6.00,61.00,63.00,-3305025.25,0.09,0.00,1.09,103.650,4.556,ERT72
,Mixed / non conventional,4.00,6.00,63.00,65.00,8280031.00,0.11,0.00,164.37,-234.131,4.556,ERT72
,Mixed / non conventional,4.00,6.00,48.00,50.00,5990421.50,0.14,0.00,48.81,-277.207,3.090,ERT72
,Mixed / non conventional,4.00,6.00,50.00,52.00,-1719996.88,0.14,0.00,0.78,69.645,3.090,ERT72
,Mixed / non conventional,4.00,6.00,52.00,54.00,-2555423.75,0.14,0.00,-8.26,91.053,3.090,ERT72
,Mixed / non conventional,4.00,6.00,54.00,56.00,-2176680.75,0.12,0.00,53.70,68.613,3.090,ERT72
,Mixed / non conventional,4.00,6.00,56.00,58.00,7529401.00,0.13,0.00,-2.33,-210.954,3.090,ERT72
,Mixed / non conventional,4.00,6.00,58.00,60.00,-2377264.50,0.13,0.00,6.20,59.472,3.090,ERT72
,Mixed / non conventional,4.00,6.00,60.00,62.00,-3190584.25,0.13,0.00,79.63,71.557,3.090,ERT72
,Mixed / non conventional,4.00,6.00,62.00,64.00,-2521688.50,0.13,0.00,-79.31,50.904,3.090,ERT72
,Mixed / non conventional,4.00,6.00,64.00,66.00,9285401.00,0.14,0.00,164.11,-169.282,3.090,ERT72
,Mixed / non conventional,4.00,6.00,66.00,68.00,-3031528.25,0.16,0.00,-80.07,50.092,3.090,ERT72
,Mixed / non conventional,4.00,6.00,65.00,67.00,-1687075.13,0.03,0.00,-56.22,43.275,4.568,ERT72
,Mixed / non conventional,4.00,6.00,67.00,69.00,-3636225.25,0.04,0.00,1.49,84.651,4.568,ERT72
,Mixed / non conventional,4.00,6.00,69.00,71.00,-3616722.00,0.00,0.00,-6.23,76.663,4.568,ERT72
,Mixed / non conventional,4.00,6.00,71.00,1.00,10368.96,0.03,0.00,123.86,-1008.482,4.568,ERT72
,Mixed / non conventional,4.00,6.00,1.00,3.00,2813.77,0.03,0.00,48.51,-1090.906,4.568,ERT72
,Mixed / non conventional,4.00,6.00,3.00,5.00,4685.68,0.03,0.00,172.14,2270.816,4.568,ERT72
,Mixed / non conventional,4.00,6.00,68.00,70.00,-3886320.75,0.03,0.00,5.67,86.356,4.570,ERT72
,Mixed / non conventional,4.00,6.00,70.00,72.00,-2323107.75,0.08,0.00,159.20,47.065,4.570,ERT72
,Mixed / non conventional,4.00,6.00,72.00,2.00,7200.67,0.00,0.00,17.97,-1311.797,4.570,ERT72
,Mixed / non conventional,5.00,7.00,6.00,8.00,6876.70,0.18,0.00,-367.52,740.485,1.015,ERT72
,Mixed / non conventional,5.00,7.00,8.00,10.00,10684.90,0.22,0.00,-222.93,-920.443,1.015,ERT72
,Mixed / non conventional,5.00,7.00,10.00,12.00,3982.35,0.22,0.00,-78.08,-49.008,1.015,ERT72
,Mixed / non conventional,5.00,7.00,12.00,14.00,-65634.83,0.22,0.00,12.67,269.241,1.015,ERT72
,Mixed / non conventional,5.00,7.00,14.00,16.00,-182217.02,0.22,0.00,-126.46,339.761,1.015,ERT72
,Mixed / non conventional,5.00,7.00,16.00,18.00,527060.81,0.22,0.00,20.01,-529.175,1.015,ERT72
,Mixed / non conventional,5.00,7.00,18.00,20.00,-12645.50,0.13,0.00,123.54,29.826,3.974,ERT72
,Mixed / non conventional,5.00,7.00,20.00,22.00,-387192.84,0.13,0.00,-32.15,590.921,3.974,ERT72
,Mixed / non conventional,5.00,7.00,22.00,24.00,-732583.00,0.14,0.00,-55.09,764.982,3.974,ERT72
,Mixed / non conventional,5.00,7.00,24.00,26.00,1709345.63,0.13,0.00,52.91,-1274.957,3.974,ERT72
,Mixed / non conventional,5.00,7.00,9.00,11.00,1407.42,0.13,0.00,-48.67,-148.425,3.976,ERT72
,Mixed / non conventional,5.00,7.00,11.00,13.00,-3953.03,0.11,0.00,19.61,104.220,3.976,ERT72
,Mixed / non conventional,5.00,7.00,13.00,15.00,-173381.16,0.13,0.00,-65.72,1828.456,3.976,ERT72
,Mixed / non conventional,5.00,7.00,15.00,17.00,321794.59,0.13,0.00,-40.31,-1696.801,3.976,ERT72
,Mixed / non conventional,5.00,7.00,17.00,19.00,9701.30,0.15,0.00,-23.35,-29.231,3.976,ERT72
,Mixed / non conventional,5.00,7.00,19.00,21.00,-127817.88,0.12,0.00,9.70,240.705,3.976,ERT72
,Mixed / non conventional,5.00,7.00,21.00,23.00,-637485.69,0.13,0.00,91.12,800.341,3.976,ERT72
,Mixed / non conventional,5.00,7.00,23.00,25.00,1056458.63,0.13,0.00,-21.59,-928.439,3.976,ERT72
,Mixed / non conventional,5.00,7.00,25.00,27.00,-50811.57,0.11,0.00,51.97,32.476,3.976,ERT72
,Mixed / non conventional,5.00,7.00,27.00,29.00,-450279.59,0.12,0.00,-97.87,215.845,3.976,ERT72
,Mixed / non conventional,5.00,7.00,26.00,28.00,-163294.89,0.35,0.00,42.73,50.279,2.219,ERT72
,Mixed / non conventional,5.00,7.00,28.00,30.00,-925147.19,0.34,0.00,-21.93,216.491,2.219,ERT72
,Mixed / non conventional,5.00,7.00,30.00,32.00,-1213595.00,0.34,0.00,-11.60,220.883,2.219,ERT72
,Mixed / non conventional,5.00,7.00,32.00,34.00,3026661.75,0.34,0.00,18.07,-436.896,2.219,ERT72
,Mixed / non conventional,5.00,7.00,34.00,36.00,-457163.22,0.33,0.00,-8.78,53.219,2.219,ERT72
,Mixed / non conventional,5.00,7.00,36.00,38.00,-1457525.13,0.34,0.00,-22.19,138.824,2.219,ERT72
,Mixed / non conventional,5.00,7.00,38.00,40.00,-1871842.25,0.34,0.00,48.47,147.719,2.219,ERT72
,Mixed / non conventional,5.00,7.00,40.00,42.00,4645886.00,0.34,0.00,-35.93,-307.188,2.219,ERT72
,Mixed / non conventional,5.00,7.00,42.00,44.00,-892188.63,0.32,0.00,-17.18,49.916,2.219,ERT72
,Mixed / non conventional,5.00,7.00,44.00,46.00,-2036496.75,0.33,0.00,-50.39,97.263,2.219,ERT72
,Mixed / non conventional,5.00,7.00,29.00,31.00,-1296895.75,0.03,0.00,21.96,425.447,3.537,ERT72
,Mixed / non conventional,5.00,7.00,31.00,33.00,2258353.00,0.04,0.00,-31.34,-582.099,3.537,ERT72
,Mixed / non conventional,5.00,7.00,33.00,35.00,-253519.86,0.08,0.00,106.26,52.277,3.537,ERT72
,Mixed / non conventional,5.00,7.00,35.00,37.00,-893724.00,0.06,0.00,-110.74,149.733,3.537,ERT72
,Mixed / non conventional,5.00,7.00,37.00,39.00,-1882435.25,0.05,0.00,104.53,259.731,3.537,ERT72
,Mixed / non conventional,5.00,7.00,39.00,41.00,3555236.25,0.07,0.00,-98.15,-408.775,3.537,ERT72
,Mixed / non conventional,5.00,7.00,41.00,43.00,-517648.53,0.07,0.00,85.27,50.121,3.537,ERT72
,Mixed / non conventional,5.00,7.00,43.00,45.00,-1446999.13,0.07,0.00,-16.76,119.089,3.537,ERT72
,Mixed / non conventional,5.00,7.00,45.00,47.00,-2323665.25,0.03,0.00,8.43,163.918,3.537,ERT72
,Mixed / non conventional,5.00,7.00,47.00,49.00,4850054.50,0.05,0.00,-97.00,-295.483,3.537,ERT72
,Mixed / non conventional,5.00,7.00,46.00,48.00,-2277257.75,0.08,0.00,16.10,118.080,2.800,ERT72
,Mixed / non conventional,5.00,7.00,48.00,50.00,6202706.00,0.08,0.00,42.87,-278.734,2.800,ERT72
,Mixed / non conventional,5.00,7.00,50.00,52.00,-1399605.88,0.08,0.00,2.42,54.865,2.800,ERT72
,Mixed / non conventional,5.00,7.00,52.00,54.00,-2554890.00,0.08,0.00,-6.25,87.892,2.800,ERT72
,Mixed / non conventional,5.00,7.00,54.00,56.00,-2671126.00,0.09,0.00,55.21,81.079,2.800,ERT72
,Mixed / non conventional,5.00,7.00,56.00,58.00,7709197.50,0.09,0.00,-7.15,-207.506,2.800,ERT72
,Mixed / non conventional,5.00,7.00,58.00,60.00,-2083412.00,0.06,0.00,7.76,49.962,2.800,ERT72
,Mixed / non conventional,5.00,7.00,60.00,62.00,-3232811.00,0.09,0.00,82.48,69.367,2.800,ERT72
,Mixed / non conventional,5.00,7.00,62.00,64.00,-2926457.75,0.09,0.00,-80.18,56.405,2.800,ERT72
,Mixed / non conventional,5.00,7.00,64.00,66.00,9455379.00,0.08,0.00,161.08,-164.319,2.800,ERT72
,Mixed / non conventional,5.00,7.00,49.00,51.00,-792661.88,0.16,0.00,127.31,46.890,3.950,ERT72
,Mixed / non conventional,5.00,7.00,51.00,53.00,-2101317.50,0.16,0.00,-127.13,108.767,3.950,ERT72
,Mixed / non conventional,5.00,7.00,53.00,55.00,-2984779.25,0.15,0.00,117.01,135.953,3.950,ERT72
,Mixed / non conventional,5.00,7.00,55.00,57.00,6519655.00,0.15,0.00,-80.75,-262.712,3.950,ERT72
,Mixed / non conventional,5.00,7.00,57.00,59.00,-1050439.75,0.16,0.00,157.76,37.622,3.950,ERT72
,Mixed / non conventional,5.00,7.00,59.00,61.00,-2736970.25,0.15,0.00,-76.83,87.529,3.950,ERT72
,Mixed / non conventional,5.00,7.00,61.00,63.00,-3622592.25,0.15,0.00,2.30,103.860,3.950,ERT72
,Mixed / non conventional,5.00,7.00,63.00,65.00,8219497.00,0.15,0.00,160.78,-212.105,3.950,ERT72
,Mixed / non conventional,5.00,7.00,65.00,67.00,-1511776.50,0.16,0.00,-55.22,35.233,3.950,ERT72
,Mixed / non conventional,5.00,7.00,67.00,69.00,-3515576.50,0.15,0.00,3.46,74.259,3.950,ERT72
,Mixed / non conventional,5.00,7.00,66.00,68.00,-2785927.75,0.16,0.00,-78.91,62.466,3.993,ERT72
,Mixed / non conventional,5.00,7.00,68.00,70.00,-3956604.00,0.16,0.00,8.86,80.515,3.993,ERT72
,Mixed / non conventional,5.00,7.00,70.00,72.00,-2578424.50,0.16,0.00,160.26,47.774,3.993,ERT72
,Mixed / non conventional,5.00,7.00,72.00,2.00,9061.70,0.16,0.00,-10.52,-770.395,3.993,ERT72
,Mixed / non conventional,5.00,7.00,2.00,4.00,2694.68,0.16,0.00,-31.65,-913.224,3.993,ERT72
,Mixed / non conventional,5.00,7.00,4.00,6.00,4138.99,0.17,0.00,277.58,1753.375,3.993,ERT72
,Mixed / non conventional,5.00,7.00,69.00,71.00,-3838922.50,0.18,0.00,-7.39,49.974,2.678,ERT72
,Mixed / non conventional,5.00,7.00,71.00,1.00,12025.08,0.16,0.00,109.21,-429.466,2.678,ERT72
,Mixed / non conventional,5.00,7.00,1.00,3.00,3471.20,0.16,0.00,32.15,-246.541,2.678,ERT72
,Mixed / non conventional,6.00,8.00,7.00,9.00,-3962.02,0.13,0.00,-595.15,-1736.326,4.130,ERT72
,Mixed / non conventional,6.00,8.00,9.00,11.00,337.94,0.12,0.00,-49.02,-118.480,4.130,ERT72
,Mixed / non conventional,6.00,8.00,11.00,13.00,3594.05,0.11,0.00,19.86,-180.008,4.130,ERT72
,Mixed / non conventional,6.00,8.00,13.00,15.00,-83696.76,0.10,0.00,-58.17,1397.313,4.130,ERT72
,Mixed / non conventional,6.00,8.00,15.00,17.00,136943.25,0.11,0.00,-47.06,-1039.210,4.130,ERT72
,Mixed / non conventional,6.00,8.00,17.00,19.00,11114.27,0.11,0.00,-23.67,-45.415,4.130,ERT72
,Mixed / non conventional,6.00,8.00,19.00,21.00,-20917.91,0.11,0.00,10.61,51.285,4.130,ERT72
,Mixed / non conventional,6.00,8.00,21.00,23.00,-506863.94,0.11,0.00,94.99,804.086,4.130,ERT72
,Mixed / non conventional,6.00,8.00,23.00,25.00,689285.31,0.11,0.00,-26.66,-748.173,4.130,ERT72
,Mixed / non conventional,6.00,8.00,25.00,27.00,-6290.61,0.20,0.00,52.67,4.842,4.101,ERT72
,Mixed / non conventional,6.00,8.00,10.00,12.00,1699.02,0.06,0.00,-78.22,-183.563,4.073,ERT72
,Mixed / non conventional,6.00,8.00,12.00,14.00,-6352.97,0.07,0.00,14.11,171.595,4.073,ERT72
,Mixed / non conventional,6.00,8.00,14.00,16.00,-273921.69,0.03,0.00,-114.94,2959.474,4.073,ERT72
,Mixed / non conventional,6.00,8.00,16.00,18.00,531064.13,0.06,0.00,8.34,-2868.829,4.073,ERT72
,Mixed / non conventional,6.00,8.00,18.00,20.00,11591.39,0.04,0.00,123.89,-35.781,4.073,ERT72
,Mixed / non conventional,6.00,8.00,20.00,22.00,-156256.38,0.04,0.00,-27.41,301.465,4.073,ERT72
,Mixed / non conventional,6.00,8.00,22.00,24.00,-1030502.06,0.05,0.00,-46.27,1325.436,4.073,ERT72
,Mixed / non conventional,6.00,8.00,24.00,26.00,1682541.00,0.20,0.00,40.23,-1509.227,4.058,ERT72
,Mixed / non conventional,6.00,8.00,26.00,28.00,-55252.96,0.21,0.00,42.37,36.045,4.058,ERT72
,Mixed / non conventional,6.00,8.00,28.00,30.00,-619425.25,0.21,0.00,-19.80,303.065,4.058,ERT72
,Mixed / non conventional,6.00,8.00,27.00,29.00,-219878.45,0.31,0.00,-96.67,124.080,4.067,ERT72
,Mixed / non conventional,6.00,8.00,29.00,31.00,-1211469.38,0.30,0.00,22.97,519.570,4.067,ERT72
,Mixed / non conventional,6.00,8.00,31.00,33.00,1773404.25,0.31,0.00,-32.35,-591.559,4.067,ERT72
,Mixed / non conventional,6.00,8.00,33.00,35.00,-133486.25,0.33,0.00,106.32,35.314,4.067,ERT72
,Mixed / non conventional,6.00,8.00,35.00,37.00,-601405.31,0.30,0.00,-110.23,128.311,4.067,ERT72
,Mixed / non conventional,6.00,8.00,37.00,39.00,-1843705.50,0.31,0.00,104.26,321.841,4.067,ERT72
,Mixed / non conventional,6.00,8.00,39.00,41.00,3018791.75,0.31,0.00,-98.23,-436.620,4.067,ERT72
,Mixed / non conventional,6.00,8.00,41.00,43.00,-340168.63,0.30,0.00,85.11,41.222,4.067,ERT72
,Mixed / non conventional,6.00,8.00,43.00,45.00,-1141489.38,0.31,0.00,-16.74,117.045,4.067,ERT72
,Mixed / non conventional,6.00,8.00,45.00,47.00,-2289352.75,0.30,0.00,9.00,200.391,4.067,ERT72
,Mixed / non conventional,6.00,8.00,30.00,32.00,-1573878.25,0.00,0.00,-9.98,473.990,3.247,ERT72
,Mixed / non conventional,6.00,8.00,32.00,34.00,2896795.25,0.00,0.00,14.91,-685.457,3.247,ERT72
,Mixed / non conventional,6.00,8.00,34.00,36.00,-263558.91,0.03,0.00,-8.70,49.892,3.247,ERT72
,Mixed / non conventional,6.00,8.00,36.00,38.00,-1183461.13,0.00,0.00,-21.02,182.023,3.247,ERT72
,Mixed / non conventional,6.00,8.00,38.00,40.00,-2185364.75,0.04,0.00,50.25,276.812,3.247,ERT72
,Mixed / non conventional,6.00,8.00,40.00,42.00,4432693.50,0.00,0.00,-38.73,-467.888,3.247,ERT72
,Mixed / non conventional,6.00,8.00,42.00,44.00,-639319.38,0.00,0.00,-16.59,56.827,3.247,ERT72
,Mixed / non conventional,6.00,8.00,44.00,46.00,-1794099.38,0.04,0.00,-49.73,135.552,3.247,ERT72
,Mixed / non conventional,6.00,8.00,46.00,48.00,-2534770.00,0.03,0.00,16.68,164.154,3.247,ERT72
,Mixed / non conventional,6.00,8.00,48.00,50.00,5903335.50,0.00,0.00,41.68,-330.173,3.247,ERT72
,Mixed / non conventional,6.00,8.00,47.00,49.00,4289091.50,0.24,0.00,-98.04,-321.499,4.048,ERT72
,Mixed / non conventional,6.00,8.00,49.00,51.00,-586966.81,0.25,0.00,127.22,38.130,4.048,ERT72
,Mixed / non conventional,6.00,8.00,51.00,53.00,-1782796.13,0.23,0.00,-126.60,101.027,4.048,ERT72
,Mixed / non conventional,6.00,8.00,53.00,55.00,-2932922.25,0.24,0.00,117.02,145.857,4.048,ERT72
,Mixed / non conventional,6.00,8.00,55.00,57.00,5905520.00,0.24,0.00,-80.89,-259.133,4.048,ERT72
,Mixed / non conventional,6.00,8.00,57.00,59.00,-849536.25,0.26,0.00,157.92,33.056,4.048,ERT72
,Mixed / non conventional,6.00,8.00,59.00,61.00,-2400357.00,0.23,0.00,-77.17,83.212,4.048,ERT72
,Mixed / non conventional,6.00,8.00,61.00,63.00,-3541575.75,0.23,0.00,1.45,109.855,4.048,ERT72
,Mixed / non conventional,6.00,8.00,63.00,65.00,7556177.00,0.25,0.00,161.33,-210.537,4.048,ERT72
,Mixed / non conventional,6.00,8.00,65.00,67.00,-1294160.00,0.22,0.00,-55.10,32.512,4.048,ERT72
,Mixed / non conventional,6.00,8.00,50.00,52.00,-1115813.50,0.15,0.00,2.57,57.318,3.430,ERT72
,Mixed / non conventional,6.00,8.00,52.00,54.00,-2337898.00,0.16,0.00,-6.06,105.085,3.430,ERT72
,Mixed / non conventional,6.00,8.00,54.00,56.00,-2847082.25,0.15,0.00,55.50,112.613,3.430,ERT72
,Mixed / non conventional,6.00,8.00,56.00,58.00,7328860.50,0.15,0.00,-8.57,-256.450,3.430,ERT72
,Mixed / non conventional,6.00,8.00,58.00,60.00,-1768982.63,0.15,0.00,8.61,55.018,3.430,ERT72
,Mixed / non conventional,6.00,8.00,60.00,62.00,-3026634.50,0.15,0.00,84.52,84.052,3.430,ERT72
,Mixed / non conventional,6.00,8.00,62.00,64.00,-3024004.75,0.16,0.00,-81.71,75.288,3.430,ERT72
,Mixed / non conventional,6.00,8.00,64.00,66.00,8977351.00,0.16,0.00,160.90,-201.171,3.430,ERT72
,Mixed / non conventional,6.00,8.00,66.00,68.00,-2462194.00,0.16,0.00,-78.94,49.830,3.430,ERT72
,Mixed / non conventional,6.00,8.00,68.00,70.00,-3737671.00,0.15,0.00,9.92,68.559,3.430,ERT72
,Mixed / non conventional,6.00,8.00,67.00,69.00,-3160080.75,0.03,0.00,3.17,49.936,2.814,ERT72
,Mixed / non conventional,6.00,8.00,69.00,71.00,-3744150.00,0.00,0.00,-8.72,53.697,2.814,ERT72
,Mixed / non conventional,6.00,8.00,71.00,1.00,14085.61,0.00,0.00,109.89,-363.535,2.814,ERT72
,Mixed / non conventional,6.00,8.00,1.00,3.00,4340.67,0.03,0.00,31.97,-148.105,2.814,ERT72
,Mixed / non conventional,6.00,8.00,3.00,5.00,3067.99,0.03,0.00,-6.73,-732.766,2.814,ERT72
,Mixed / non conventional,6.00,8.00,5.00,7.00,6999.28,0.00,0.00,226.69,2089.655,2.814,ERT72
,Mixed / non conventional,6.00,8.00,70.00,72.00,-2552204.75,0.08,0.00,159.65,49.914,4.023,ERT72
,Mixed / non conventional,6.00,8.00,72.00,2.00,11324.83,0.05,0.00,-11.60,-607.632,4.023,ERT72
,Mixed / non conventional,6.00,8.00,2.00,4.00,4138.81,0.04,0.00,-10.34,-441.626,4.023,ERT72
,Mixed / non conventional,7.00,9.00,8.00,10.00,14522.98,0.74,0.00,-551.68,492.647,0.320,ERT72
,Mixed / non conventional,7.00,9.00,10.00,12.00,6042.33,0.67,0.00,-101.12,-163.974,0.320,ERT72
,Mixed / non conventional,7.00,9.00,12.00,14.00,34331.23,0.67,0.00,-5.56,-133.095,0.320,ERT72
,Mixed / non conventional,7.00,9.00,14.00,16.00,59230.36,0.67,0.00,-135.69,-76.541,0.320,ERT72
,Mixed / non conventional,7.00,9.00,16.00,18.00,-564753.81,0.68,0.00,65.80,331.732,0.320,ERT72
,Mixed / non conventional,7.00,9.00,18.00,20.00,367494.28,0.67,0.00,106.86,-116.234,0.320,ERT72
,Mixed / non conventional,7.00,9.00,20.00,22.00,485788.47,0.67,0.00,-41.82,-92.190,0.320,ERT72
,Mixed / non conventional,7.00,9.00,22.00,24.00,432259.03,0.66,0.00,-58.06,-53.079,0.320,ERT72
,Mixed / non conventional,7.00,9.00,24.00,26.00,-2630193.25,0.67,0.00,78.30,220.982,0.320,ERT72
,Mixed / non conventional,7.00,9.00,26.00,28.00,1211288.88,0.67,0.00,31.15,-72.692,0.320,ERT72
,Mixed / non conventional,7.00,9.00,11.00,13.00,14485.57,1.01,0.00,4.87,-122.738,0.319,ERT72
,Mixed / non conventional,7.00,9.00,13.00,15.00,61814.26,1.00,0.00,-77.79,-130.940,0.319,ERT72
,Mixed / non conventional,7.00,9.00,15.00,17.00,-442703.25,1.00,0.00,1.54,375.108,0.319,ERT72
,Mixed / non conventional,7.00,9.00,17.00,19.00,300447.84,1.00,0.00,-39.29,-127.287,0.319,ERT72
,Mixed / non conventional,7.00,9.00,19.00,21.00,408585.91,1.00,0.00,-1.60,-98.914,0.319,ERT72
,Mixed / non conventional,7.00,9.00,21.00,23.00,475746.94,0.99,0.00,84.15,-71.983,0.319,ERT72
,Mixed / non conventional,7.00,9.00,23.00,25.00,-2298426.25,1.00,0.00,3.26,231.844,0.319,ERT72
,Mixed / non conventional,7.00,9.00,25.00,27.00,1070037.88,1.00,0.00,44.12,-75.555,0.319,ERT72
,Mixed / non conventional,7.00,9.00,27.00,29.00,1347981.00,1.00,0.00,-105.47,-69.222,0.319,ERT72
,Mixed / non conventional,7.00,9.00,29.00,31.00,1413620.00,0.99,0.00,14.84,-54.444,0.319,ERT72
,Mixed / non conventional,7.00,9.00,28.00,30.00,1568314.88,0.16,0.00,-26.95,-150.367,0.691,ERT72
,Mixed / non conventional,7.00,9.00,30.00,32.00,1080037.63,0.17,0.00,-13.66,-78.699,0.691,ERT72
,Mixed / non conventional,7.00,9.00,32.00,34.00,-5854674.00,0.16,0.00,28.90,331.814,0.691,ERT72
,Mixed / non conventional,7.00,9.00,34.00,36.00,2356062.50,0.18,0.00,-12.78,-105.902,0.691,ERT72
,Mixed / non conventional,7.00,9.00,36.00,38.00,2847334.75,0.16,0.00,-25.04,-103.213,0.691,ERT72
,Mixed / non conventional,7.00,9.00,38.00,40.00,2362608.75,0.16,0.00,47.36,-70.072,0.691,ERT72
,Mixed / non conventional,7.00,9.00,40.00,42.00,-9990945.00,0.16,0.00,-29.01,245.515,0.691,ERT72
,Mixed / non conventional,7.00,9.00,42.00,44.00,3629936.50,0.17,0.00,-19.58,-74.738,0.691,ERT72
,Mixed / non conventional,7.00,9.00,44.00,46.00,4451543.50,0.17,0.00,-53.17,-77.552,0.691,ERT72
,Mixed / non conventional,7.00,9.00,46.00,48.00,3491153.50,0.16,0.00,14.61,-51.920,0.691,ERT72
,Mixed / non conventional,7.00,9.00,31.00,33.00,-5634849.50,0.08,0.00,-22.15,443.859,0.849,ERT72
,Mixed / non conventional,7.00,9.00,33.00,35.00,2150486.50,0.07,0.00,103.19,-133.096,0.849,ERT72
,Mixed / non conventional,7.00,9.00,35.00,37.00,2675766.00,0.07,0.00,-113.18,-132.484,0.849,ERT72
,Mixed / non conventional,7.00,9.00,37.00,39.00,2767280.50,0.06,0.00,100.36,-111.325,0.849,ERT72
,Mixed / non conventional,7.00,9.00,39.00,41.00,-9218360.00,0.07,0.00,-90.06,305.408,0.849,ERT72
,Mixed / non conventional,7.00,9.00,41.00,43.00,2976509.50,0.06,0.00,83.28,-82.176,0.849,ERT72
,Mixed / non conventional,7.00,9.00,43.00,45.00,4142716.25,0.07,0.00,-18.71,-96.314,0.849,ERT72
,Mixed / non conventional,7.00,9.00,45.00,47.00,4143307.75,0.06,0.00,6.96,-81.879,0.849,ERT72
,Mixed / non conventional,7.00,9.00,47.00,49.00,-12839971.00,0.07,0.00,-92.30,217.491,0.849,ERT72
,Mixed / non conventional,7.00,9.00,49.00,51.00,3540055.00,0.08,0.00,125.97,-51.787,0.849,ERT72
,Mixed / non conventional,7.00,9.00,48.00,50.00,-14616558.00,0.49,0.00,43.36,302.486,1.118,ERT72
,Mixed / non conventional,7.00,9.00,50.00,52.00,5089473.50,0.50,0.00,2.09,-91.280,1.118,ERT72
,Mixed / non conventional,7.00,9.00,52.00,54.00,6150912.50,0.49,0.00,-6.64,-96.232,1.118,ERT72
,Mixed / non conventional,7.00,9.00,54.00,56.00,4877277.00,0.49,0.00,55.05,-66.965,1.118,ERT72
,Mixed / non conventional,7.00,9.00,56.00,58.00,-19270638.00,0.49,0.00,-7.02,233.457,1.118,ERT72
,Mixed / non conventional,7.00,9.00,58.00,60.00,6932412.50,0.50,0.00,8.33,-74.473,1.118,ERT72
,Mixed / non conventional,7.00,9.00,60.00,62.00,8116406.00,0.49,0.00,84.79,-77.682,1.118,ERT72
,Mixed / non conventional,7.00,9.00,62.00,64.00,6014574.50,0.48,0.00,-83.29,-51.508,1.118,ERT72
,Mixed / non conventional,7.00,9.00,64.00,66.00,-24565228.00,0.50,0.00,162.37,188.970,1.118,ERT72
,Mixed / non conventional,7.00,9.00,66.00,68.00,8769997.00,0.49,0.00,-79.32,-60.828,1.118,ERT72
,Mixed / non conventional,7.00,9.00,51.00,53.00,6041958.00,0.21,0.00,-126.13,-138.581,1.531,ERT72
,Mixed / non conventional,7.00,9.00,53.00,55.00,6130141.50,0.21,0.00,116.48,-123.030,1.531,ERT72
,Mixed / non conventional,7.00,9.00,55.00,57.00,-17597568.00,0.21,0.00,-81.54,310.788,1.531,ERT72
,Mixed / non conventional,7.00,9.00,57.00,59.00,4013515.75,0.19,0.00,158.39,-62.707,1.531,ERT72
,Mixed / non conventional,7.00,9.00,59.00,61.00,7984417.00,0.21,0.00,-77.18,-110.879,1.531,ERT72
,Mixed / non conventional,7.00,9.00,61.00,63.00,8107121.00,0.21,0.00,0.73,-100.526,1.531,ERT72
