date,time,sec,weight (kg)
17/6/2022,03:16,113399,"19,58"
17/6/2022,03:21,113699,"19,58"
17/6/2022,03:26,113999,"19,58"
17/6/2022,03:31,114299,"19,58"
17/6/2022,03:36,114599,"19,58"
17/6/2022,03:41,114899,"19,58"
17/6/2022,03:46,115199,"19,58"
17/6/2022,03:51,115499,"19,58"
17/6/2022,03:56,115799,"19,58"
17/6/2022,04:01,116099,"19,58"
17/6/2022,04:06,116399,"19,58"
17/6/2022,04:11,116699,"19,58"
17/6/2022,04:16,116999,"19,58"
17/6/2022,04:21,117299,"19,58"
17/6/2022,04:26,117599,"19,58"
17/6/2022,04:31,117899,"19,58"
17/6/2022,04:36,118199,"19,58"
17/6/2022,04:41,118499,"19,58"
17/6/2022,04:46,118799,"19,58"
17/6/2022,04:51,119099,"19,58"
17/6/2022,04:56,119399,"19,58"
17/6/2022,05:01,119699,"19,58"
17/6/2022,05:06,119999,"19,58"
17/6/2022,05:11,120299,"19,58"
17/6/2022,05:16,120599,"19,58"
17/6/2022,05:21,120899,"19,58"
17/6/2022,05:26,121199,"19,58"
17/6/2022,05:31,121499,"19,58"
17/6/2022,05:36,121799,"19,58"
17/6/2022,05:41,122099,"19,58"
17/6/2022,05:46,122399,"19,58"
17/6/2022,05:51,122699,"19,58"
17/6/2022,05:56,122999,"19,58"
17/6/2022,06:01,123299,"19,58"
17/6/2022,06:06,123599,"19,58"
17/6/2022,06:11,123899,"19,58"
17/6/2022,06:16,124199,"19,58"
17/6/2022,06:21,124499,"19,58"
17/6/2022,06:26,124799,"19,58"
17/6/2022,06:31,125099,"19,58"
17/6/2022,06:36,125399,"19,58"
17/6/2022,06:41,125699,"19,58"
17/6/2022,06:46,125999,"19,58"
17/6/2022,06:51,126299,"19,58"
17/6/2022,06:56,126599,"19,58"
17/6/2022,07:01,126899,"19,58"
17/6/2022,07:06,127199,"19,58"
17/6/2022,07:11,127499,"19,58"
17/6/2022,07:16,127799,"19,58"
17/6/2022,07:21,128099,"19,58"
17/6/2022,07:26,128399,"19,58"
17/6/2022,07:31,128699,"19,58"
17/6/2022,07:36,128999,"19,58"
17/6/2022,07:41,129299,"19,58"
17/6/2022,07:46,129599,"19,58"
17/6/2022,07:51,129899,"19,58"
17/6/2022,07:56,130199,"19,58"
17/6/2022,08:01,130499,"19,58"
17/6/2022,08:06,130799,"19,58"
17/6/2022,08:11,131099,"19,57"
17/6/2022,08:16,131399,"19,57"
17/6/2022,08:21,131699,"19,57"
17/6/2022,08:26,131999,"19,57"
17/6/2022,08:31,132299,"19,57"
17/6/2022,08:36,132599,"19,57"
17/6/2022,08:41,132899,"19,57"
17/6/2022,08:46,133199,"19,57"
17/6/2022,08:51,133499,"19,57"
17/6/2022,08:56,133799,"19,57"
17/6/2022,09:01,134099,"19,57"
17/6/2022,09:06,134399,"19,57"
17/6/2022,09:11,134699,"19,57"
17/6/2022,09:16,134999,"19,57"
17/6/2022,09:21,135299,"19,57"
17/6/2022,09:26,135599,"19,57"
17/6/2022,09:31,135899,"19,57"
17/6/2022,09:36,136199,"19,57"
17/6/2022,09:41,136499,"19,57"
17/6/2022,09:46,136799,"19,57"
17/6/2022,09:51,137099,"19,57"
17/6/2022,09:56,137399,"19,57"
17/6/2022,10:01,137699,"19,57"
17/6/2022,10:06,137999,"19,56"
17/6/2022,10:11,138299,"19,56"
17/6/2022,10:16,138599,"19,56"
17/6/2022,10:21,138899,"19,56"
17/6/2022,10:26,139199,"19,56"
17/6/2022,10:31,139499,"19,56"
17/6/2022,10:36,139799,"19,56"
17/6/2022,10:41,140099,"19,56"
17/6/2022,10:46,140399,"19,56"
17/6/2022,10:51,140699,"19,56"
17/6/2022,10:56,140999,"19,56"
17/6/2022,11:01,141299,"19,56"
17/6/2022,11:06,141599,"19,56"
17/6/2022,11:11,141899,"19,56"
17/6/2022,11:16,142199,"19,56"
17/6/2022,11:21,142499,"19,56"
17/6/2022,11:26,142799,"19,55"
17/6/2022,11:31,143099,"19,55"
17/6/2022,11:36,143399,"19,55"
17/6/2022,11:41,143699,"19,55"
17/6/2022,11:46,143999,"19,55"
17/6/2022,11:51,144299,"19,55"
17/6/2022,11:56,144599,"19,55"
17/6/2022,12:01,144899,"19,55"
17/6/2022,12:06,145199,"19,55"
17/6/2022,12:11,145499,"19,55"
17/6/2022,12:16,145799,"19,55"
17/6/2022,12:21,146099,"19,55"
17/6/2022,12:26,146399,"19,55"
17/6/2022,12:31,146699,"19,55"
17/6/2022,12:36,146999,"19,55"
17/6/2022,12:41,147299,"19,55"
17/6/2022,12:46,147599,"19,55"
17/6/2022,12:51,147899,"19,55"
17/6/2022,12:56,148199,"19,55"
17/6/2022,13:01,148500,"19,55"
17/6/2022,13:06,148800,"19,55"
17/6/2022,13:11,149100,"19,55"
17/6/2022,13:16,149400,"19,55"
17/6/2022,13:21,149700,"19,55"
17/6/2022,13:26,150000,"19,55"
17/6/2022,13:31,150300,"19,54"
17/6/2022,13:36,150600,"19,54"
17/6/2022,13:41,150900,"19,54"
17/6/2022,13:46,151200,"19,54"
17/6/2022,13:51,151500,"19,54"
17/6/2022,13:56,151800,"19,54"
17/6/2022,14:01,152100,"19,54"
17/6/2022,14:06,152400,"19,53"
17/6/2022,14:11,152700,"19,53"
17/6/2022,14:16,153000,"19,53"
17/6/2022,14:21,153300,"19,53"
17/6/2022,14:26,153600,"19,53"
17/6/2022,14:31,153900,"19,54"
17/6/2022,14:36,154200,"19,54"
17/6/2022,14:41,154500,"19,54"
17/6/2022,14:46,154800,"19,54"
17/6/2022,14:51,155100,"19,54"
17/6/2022,14:56,155400,"19,54"
17/6/2022,15:01,155700,"19,54"
17/6/2022,15:06,156000,"19,54"
17/6/2022,15:11,156300,"19,53"
17/6/2022,15:16,156600,"19,53"
17/6/2022,15:21,156900,"19,53"
17/6/2022,15:26,157200,"19,53"
17/6/2022,15:31,157500,"19,53"
17/6/2022,15:36,157800,"19,53"
17/6/2022,15:41,158100,"19,53"
17/6/2022,15:46,158400,"19,52"
17/6/2022,15:51,158700,"19,52"
17/6/2022,15:56,159000,"19,52"
17/6/2022,16:01,159299,"19,52"
17/6/2022,16:06,159599,"19,52"
17/6/2022,16:11,159900,"19,52"
17/6/2022,16:16,160199,"19,52"
17/6/2022,16:21,160499,"19,52"
17/6/2022,16:26,160799,"19,52"
17/6/2022,16:31,161099,"19,52"
17/6/2022,16:36,161399,"19,51"
17/6/2022,16:41,161699,"19,51"
17/6/2022,16:46,161999,"19,51"
17/6/2022,16:51,162299,"19,51"
17/6/2022,16:56,162599,"19,51"
17/6/2022,17:01,162899,"19,51"
17/6/2022,17:06,163199,"19,51"
17/6/2022,17:11,163499,"19,52"
17/6/2022,17:16,163799,"19,52"
17/6/2022,17:21,164099,"19,52"
17/6/2022,17:26,164399,"19,52"
17/6/2022,17:31,164699,"19,52"
17/6/2022,17:36,164999,"19,52"
17/6/2022,17:41,165299,"19,52"
17/6/2022,17:46,165599,"19,52"
17/6/2022,17:51,165899,"19,51"
17/6/2022,17:56,166199,"19,51"
17/6/2022,18:01,166499,"19,51"
17/6/2022,18:06,166799,"19,51"
17/6/2022,18:11,167099,"19,51"
17/6/2022,18:16,167399,"19,51"
17/6/2022,18:21,167700,"19,51"
17/6/2022,18:26,168000,"19,51"
17/6/2022,18:31,168300,"19,51"
17/6/2022,18:36,168600,"19,51"
17/6/2022,18:41,168900,"19,51"
17/6/2022,18:46,169200,"19,51"
17/6/2022,18:51,169500,"19,51"
17/6/2022,18:56,169800,"19,51"
17/6/2022,19:01,170100,"19,51"
17/6/2022,19:06,170400,"19,51"
17/6/2022,19:11,170700,"19,51"
17/6/2022,19:16,171000,"19,51"
17/6/2022,19:21,171300,"19,51"
17/6/2022,19:26,171600,"19,51"
17/6/2022,19:31,171900,"19,5"
17/6/2022,19:36,172200,"19,5"
17/6/2022,19:41,172500,"19,5"
17/6/2022,19:46,172800,"19,5"
17/6/2022,19:51,173100,"19,5"
17/6/2022,19:56,173400,"19,5"
17/6/2022,20:01,173700,"19,5"
17/6/2022,20:06,174000,"19,5"
17/6/2022,20:11,174300,"19,5"
17/6/2022,20:16,174600,"19,5"
17/6/2022,20:21,174900,"19,5"
17/6/2022,20:26,175200,"19,5"
17/6/2022,20:31,175500,"19,5"
17/6/2022,20:36,175800,"19,5"
17/6/2022,20:41,176100,"19,5"
17/6/2022,20:46,176400,"19,5"
17/6/2022,20:51,176700,"19,5"
17/6/2022,20:56,177000,"19,5"
17/6/2022,21:01,177300,"19,5"
17/6/2022,21:06,177600,"19,5"
17/6/2022,21:11,177900,"19,5"
17/6/2022,21:16,178200,"19,5"
17/6/2022,21:21,178500,"19,5"
17/6/2022,21:26,178800,"19,5"
17/6/2022,21:31,179100,"19,5"
17/6/2022,21:36,179400,"19,5"
17/6/2022,21:41,179700,"19,5"
17/6/2022,21:46,180000,"19,5"
17/6/2022,21:51,180300,"19,5"
17/6/2022,21:56,180600,"19,5"
17/6/2022,22:01,180900,"19,5"
17/6/2022,22:06,181200,"19,5"
17/6/2022,22:11,181500,"19,49"
17/6/2022,22:16,181800,"19,49"
17/6/2022,22:21,182100,"19,49"
17/6/2022,22:26,182400,"19,49"
17/6/2022,22:31,182700,"19,49"
17/6/2022,22:36,183000,"19,49"
17/6/2022,22:41,183300,"19,49"
17/6/2022,22:46,183600,"19,49"
17/6/2022,22:51,183900,"19,49"
17/6/2022,22:56,184200,"19,49"
17/6/2022,23:01,184500,"19,49"
17/6/2022,23:06,184800,"19,49"
17/6/2022,23:11,185100,"19,49"
17/6/2022,23:16,185400,"19,49"
17/6/2022,23:21,185700,"19,49"
17/6/2022,23:26,186000,"19,49"
17/6/2022,23:31,186300,"19,49"
17/6/2022,23:36,186600,"19,49"
