PRD_MALM_1_130522,PRD_MALM_2_170522,PRD_MALM_3_190522,PRD_MALM_4_190522,PRD_MALM_5_230522,PRD_MALM_7_010622,PRD_MALM2_7_010622,PRD_MALM_8_010622,PRD_MALM2_8_010622,PRD_MALM_9_060622,PRD_MALM2_9_060622,PRD_MALM_10_080622,PRD_MALM2_10_080622,PRD_MALM_11_080622,PRD_MALM2_11_080622,PRD_MALM_12_150622,PRD_MALM2_12_150622,PRD_MALM_13_150622,PRD_MALM2_13_150622,PRD_MALM_14_220622,PRD_MALM2_14_220622,PRD_MALM_15_220622,PRD_MALM2_15_220622,PRD_MALM_16_230622,PRD_MALM2_16_230622,PRD_MALM_17_230622,PRD_MALM2_17_230622,PRD_MALM_18_290622,PRD_MALM2_18_290622,PRD_MALM_19_290622,PRD_MALM2_19_290622,PRD_MALM_20_050722,PRD_MALM2_20_050722,PRD_MALM_21_050722,PRD_MALM2_21_050722,PRD_MALM_22_070722,PRD_MALM2_22_070722,PRD_MALM_23_110722,PRD_MALM2_23_110722,PRD_MALM_24_110722,PRD_MALM2_24_110722,PRD_MALM_25_120722,PRD_MALM2_25_120722
2022-05-13 17:15:00,2022-05-17 17:15:00,2022-05-19 16:46:00,2022-05-19 18:55:00,2022-05-23 08:20:00,2022-06-01 15:20:00,2022-06-01 15:40:00,2022-06-01 16:15:00,2022-06-01 16:25:00,2022-06-06 12:00:00,2022-06-06 12:15:00,2022-06-08 11:30:00,2022-06-08 11:40:00,2022-06-08 12:05:00,2022-06-08 12:15:00,2022-06-15 17:05:00,2022-06-15 17:15:00,2022-06-15 18:25:00,2022-06-15 18:35:00,2022-06-22 16:44:00,2022-06-22 16:58:00,2022-06-22 17:52:00,2022-06-22 18:00:00,2022-06-23 11:30:00,2022-06-23 11:44:00,2022-06-23 16:10:00,2022-06-23 16:26:00,2022-06-29 10:14:00,2022-06-29 10:24:00,2022-06-29 14:50:00,2022-06-29 15:02:00,2022-07-05 17:15:00,2022-07-05 17:55:00,2022-07-05 19:15:00,2022-07-05 19:35:00,2022-07-07 13:50:00,2022-07-07 14:20:00,2022-07-11 12:05:00,2022-07-11 12:15:00,2022-07-11 16:30:00,2022-07-11 16:40:00,2022-07-12 12:40:00,2022-07-12 12:50:00
Stem,Stem,Stem,Stem,Stem,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil,Stem,Soil
0.048061696482312496,0.049972137357502625,0.05073642000540351,0.05723619091841497,0.057279941849842905,0.08498145588375902,0.00909443084789755,0.08153295483303011,0.054779091957419666,0.07366148668658275,0.06040241632615033,0.006631225716552813,0.06576462069391298,0.06873029725657684,0.02373665244498265,0.05651661380296071,7.659133418162822e-35,0.05574179105816071,0.0016347164957498733,0.042105224472348685,0.007908673980670907,0.06336117984526662,2.7319178932698256e-25,0.056739436441353035,0.029873108793504955,0.061050381325290656,0.01857091825763531,0.05072519441726958,0.035781921738832496,0.050691306238918196,0.005030570138420302,0.05442446732658377,0.09465127131318472,0.00896510289161274,0.009931775768520584,0.04188943574627265,0.09104886221368512,0.04652768916146392,0.09339503267212385,0.0422093791520347,0.1188942623059562,0.040295086382843154,0.12254134637924097
0.01057379790525598,0.01768035689701041,0.0370094304857507,0.034281027524754266,0.03860116307000277,6.39123849013391e-09,1.6027673106162367e-27,0.001301735913283819,0.0006553157417570077,0.17069422719694963,7.946465846493019e-23,0.09766176044546003,3.762023673669539e-21,4.166994581489581e-27,0.0014203859464408388,0.026611770245160253,1.987293982109624e-31,0.028475306564900875,6.9113847354495e-27,0.019075062042638733,2.6009298919145478e-36,0.009341277694025662,2.2555975762679793e-26,0.03200807518447807,1.3502199169702914e-21,0.028367824490615794,2.313873895037701e-28,0.028927327438121937,1.0057887739581852e-30,0.027774620879081415,0.0003549694890073539,0.022905255523853158,3.2171620290579258e-27,0.0024075241243143473,4.034802144558368e-26,0.030717476633527085,7.331267636870356e-25,0.030200738908033733,1.323882567836814e-43,0.02822078598556393,9.167672942783822e-05,0.02692054263282635,1.2334357735836407e-28
1.7747030716913297e-23,4.496868202343642e-31,0.015519815526404385,0.010236280308306924,0.017620926264970006,3.879024388839914e-06,6.212216373853857e-28,0.0002790045983864109,0.00035495673591590923,0.003963097127284367,4.584020844508567e-23,3.342837389944194e-23,7.814680037398681e-22,2.4839242730893043e-26,0.0009090979853199428,0.005167218057107493,6.599995417987103e-33,0.01931906400442173,5.661908795079115e-28,0.02456243983348758,5.43970381751956e-38,3.2711027203432207e-06,5.33527156607482e-34,0.009912158041330273,9.164805379295671e-23,0.003107446791200794,8.22376694191205e-30,0.016134886176351747,5.5698641144645206e-24,0.015986176982355105,0.0004258880310951537,0.00678109616806308,1.6439285073210141e-28,0.0005809453697880651,6.895618121996836e-27,0.023284223151013108,5.719097658846005e-22,0.0004901096072779036,9.679389121886466e-41,0.018194701816508764,0.0001159870635607814,0.014047995022271102,6.548869332049171e-36
0.000393685616999414,1.5395621579648518e-22,0.0023618999387726375,1.7307005785487317e-29,0.0035731768965969707,5.026625477134456e-06,4.267813187797121e-28,0.00010047096106384712,0.0002285950950666315,1.4794677357057357e-05,6.221689861606998e-23,1.6451728515403994e-23,2.6335224780384695e-23,6.379737889128977e-27,0.0007513944964166032,0.001269590848942471,4.180988205100135e-33,0.006666894520096245,1.386040322534792e-29,4.492815877438631e-23,4.930145797242511e-38,0.0015455834515145912,2.2408524327243946e-27,0.0030178124303949084,2.594493917014094e-23,0.0012309031027392696,3.627907150084059e-30,0.005855740903783747,4.656247092702285e-24,0.008138651931110028,0.0003817490834807539,2.3546066234638565e-31,1.3482709414284648e-28,0.0024551150773512802,1.4281449397844095e-27,0.004868804100994906,2.1811994152822443e-21,0.0006295912304630202,8.548571033636997e-42,0.012171823225877228,3.881551282041685e-05,0.001933297534858056,1.1388749017666296e-29
0.0016537601538859593,1.466230173978974e-22,0.0006485022854392246,3.410757212176262e-27,0.0018743518473566564,4.164371201510843e-06,3.1451874345539137e-28,4.6582482420397936e-05,0.00013905455391216256,3.932571036265027e-05,2.039604781108061e-23,3.889720018377206e-24,4.3814876159487604e-24,5.000015158479572e-27,0.0004920325391504877,0.000773534779036382,5.074004100251126e-33,4.837299828064392e-29,2.2249242058901804e-32,3.701596492582567e-24,2.5221732137481044e-38,0.00042684617563326085,1.0556867373015076e-27,0.0008769810701588501,2.5606895475063133e-23,0.0007895062304033683,2.318102225330038e-30,3.604935843723221e-17,9.955520627645037e-24,0.0030851555378482746,0.00032282213947118266,7.277127690766712e-31,1.2423904657340805e-28,0.0033717905222607255,3.787644626027469e-28,6.949040035864005e-05,6.470292144005051e-22,0.0002447649484214545,2.9215949137067136e-42,0.0022394344169482457,0.00010209724251920251,3.4390004908831866e-28,2.872125885756151e-30
2.1483400557750165e-13,1.1604678693082825e-22,0.0005042521594044597,2.3432521711828257e-25,1.1884472584864957e-19,2.158095402374466e-10,1.797113758945031e-28,1.9127015721806483e-11,2.7292089142006924e-11,1.0423314637764403e-11,1.0223467826084221e-30,5.663389809176496e-31,2.5174624907879357e-31,3.9984864243410135e-27,1.9512058287695717e-10,0.0011957222812896409,6.640250222031012e-33,2.8984505268541784e-37,3.603840831061708e-30,1.4477692951232553e-31,1.2164789221409292e-38,0.0002466966979722402,7.378013308175081e-28,2.6689590352589073e-42,2.57744200653743e-23,5.625003948160513e-12,2.735247946065009e-37,7.429116878514711e-25,2.697900017996819e-28,0.0006728351592499536,0.0002574746557317632,3.685105163828104e-31,1.0457200824710269e-28,0.004530848093334842,5.744430635100065e-33,0.0009118538655447135,1.372522468519545e-28,4.9095522358727995e-18,1.8625513901040374e-42,1.2986931546537546e-26,1.970477053291031e-11,2.6490573926710065e-31,5.9349335180499105e-37
4.8753134203672086e-36,1.500898379045892e-24,0.0022665777887278284,2.939282397734068e-29,3.349987595228098e-28,8.30504484288789e-06,2.801722493665117e-28,0.0002952920732710436,0.0001373406311651965,0.0003763495755522453,8.351053577455842e-22,4.123642911435436e-27,2.0789843625092866e-23,1.0059989754906572e-32,0.0002088900271078792,0.0009241700461963556,2.2184381219359307e-33,1.3999396841210564e-24,4.136200389370697e-24,2.1778538331090205e-24,4.0995912471177296e-38,0.001159000396389156,5.083875916503011e-31,1.8626391120749148e-32,2.2461844049238447e-21,0.001304769597552256,1.548821004769995e-28,5.649626645315822e-20,1.2519404033597202e-26,2.9589952629617895e-18,7.79885535287929e-12,7.635483212950829e-26,5.434564974805659e-33,0.004672749679427257,2.1815050393565078e-33,0.0017502196519627914,2.3166283354981864e-21,3.016798825119589e-27,9.727242141978008e-24,2.4635547097707018e-28,3.53053895284667e-05,1.6884236473478197e-22,2.6720167940520576e-20
1.2857950817917877e-34,4.3587986611572304e-26,0.0023476630938461694,4.607965821682904e-22,2.2537271051869053e-29,5.076740913997662e-06,1.9157490724503573e-28,4.166130338137682e-06,8.845538781399453e-05,0.000553866104226385,4.015133046190826e-21,1.6803167457220856e-26,1.0098691506709484e-22,1.3497649505497724e-28,5.250962693388272e-05,0.0009865299114881726,4.0628001459776234e-33,1.5696450237402356e-26,4.75135523259769e-24,6.349895920493208e-25,3.033211075063135e-38,0.001163984821606702,4.193037797634422e-27,2.9380354097008866e-33,1.8472295773108993e-21,0.0008684009383505011,8.238743501285706e-27,1.722285276755814e-24,2.0493709131452774e-27,9.946154794925349e-20,9.977767032067713e-05,7.67730079680301e-19,4.704082064798591e-29,0.0052861325028415755,2.645290432604581e-28,0.0018604740428797629,6.963573967787897e-21,2.9770891168021446e-28,2.5813258014557525e-19,1.022037356642708e-28,4.298461851780238e-05,1.3095254194791314e-14,2.9848493085703345e-20
5.026210602084965e-34,0.0005421164352901923,0.0024733542333761033,0.0005126135155452823,1.9360301467679797e-28,4.071577001884351e-06,1.7773840774433155e-28,0.0005384544508985816,9.486685676126707e-05,0.0009048005127478243,2.9139546276670795e-20,2.9752886554158444e-25,1.5785958872576702e-21,1.3305788966290975e-28,0.0009063912215380479,0.002306370426850583,2.8256832588783622e-33,1.892855178856952e-30,5.406437309118216e-24,1.7413901844108807e-24,2.383880686588083e-38,0.0026256090742894627,2.1830749857826082e-27,5.1903465837377746e-33,1.2150671894311303e-21,0.0005362676944355435,1.0617571857314139e-26,5.704021786932594e-19,9.442682457939271e-26,1.1294848402408506e-18,9.631429132141153e-05,2.3163646317274945e-17,8.523392167052466e-29,0.009998761722861392,3.4479270294737265e-28,0.001622259082045951,1.8868336012852194e-20,2.2424756805094564e-26,2.302252057999703e-20,1.674356901662134e-27,5.787558698614142e-05,0.006072266879302489,6.75429996882301e-20
6.84710922586394e-34,3.921993553471607e-45,0.0033849744480089275,0.009459544765316739,1.3165077774017934e-22,3.335722505729703e-06,2.1425367499262524e-28,0.0003928157649381617,4.034594541588405e-05,0.0016229751980099472,3.5866034372416434e-25,5.671469165541833e-22,8.2071826401745715e-25,1.6914715305648804e-30,0.000999203544288586,0.013567910388523709,9.305822150448755e-34,0.004529904325451768,7.124870377777122e-25,0.012360076858612148,8.329222052682064e-39,0.0040400287741500385,2.943488292570613e-28,0.00780455339286311,2.3949774390590323e-21,0.005644853937785764,1.6572844320053394e-26,0.0024792849663821037,7.407581887248524e-26,0.008134047358771502,4.1380028073528704e-05,0.011427710600225795,4.152498862123828e-28,0.013717241623235173,4.864458979576193e-28,0.006094404866662063,9.222584283315241e-20,0.012037336046857137,1.365082905381123e-26,0.007881229879541785,0.0001299320453910975,0.01523046359515907,4.411779550447972e-19
0.014542405963365949,0.00163725613105948,0.012229742847043099,0.03258132082814104,0.022068186937510177,3.4856538193637136e-06,1.8057074351512372e-30,0.0008388125589067027,0.0005617703763702184,0.12517032272547685,0.009623355985767749,0.057436649217193804,0.005232966117857602,2.5477146166713547e-30,0.0011376578401193652,0.026393927744386644,4.275177853979599e-36,0.040020083137926876,3.341294707123097e-18,0.032696249610886116,5.288401188017316e-38,0.0233476310596215,5.262595833583316e-29,0.03695726027534654,3.072789546365299e-20,0.03310017442220709,6.308471124134262e-26,0.02763529936703276,2.5957503239333703e-25,0.03576041944804933,4.9782724165791686e-08,0.0355317353969089,3.4585090914259305e-27,0.03399615499905976,6.983555387515365e-26,0.03428117879240748,4.356328785712528e-22,0.029815648725540014,4.890470907869922e-19,0.038189155772997564,0.0005388212366208999,0.042877514294279565,0.0034149415545967725
0.05014199309876592,0.03292548413193955,0.029635681798339645,0.054736451006405604,0.04712324716344735,0.13720838007215555,0.25876878270045495,0.10256677943926829,0.17307629849187353,0.09666899858002768,0.20788706388332076,0.14056841378685553,0.2338870391769433,0.22064438435761433,0.22935087035937643,0.045252692659379146,0.18449166050784147,0.07031580355333693,0.2850794023621306,0.06485777137415073,0.10782574242551302,0.05875383480267778,0.4887856642979537,0.06269165173422345,0.12098174747922542,0.06226574141639752,0.08488332886811796,0.048797862177219126,0.25063476716039446,0.061141509445179404,0.334823984236945,0.05158043289806062,0.03520315682837927,0.04008762224143785,0.3395166241154887,0.05815538459269184,0.08959171669243536,0.04419711307711279,0.07766481491096904,0.05795669089921098,0.09960404535740548,0.05838297653824147,0.08036993869318852
0.06031430125529633,0.05708150557915201,0.04887013226481296,0.06556252441634025,0.06233529502824533,0.28544182879934943,0.4051110846069703,0.25853413544954484,0.3102409935709384,0.052154025686064545,0.35423507514755215,0.10109542286548927,0.3527395199209227,0.3625685134391511,0.4112305220724373,0.06085702386973401,0.3898850900706793,0.07218690257584828,0.272716072746486,0.06100520507631375,0.3918115413478595,0.07322008691678332,0.4065789648634578,0.06836310123592775,0.3726939455074815,0.07333391206658678,0.3804609408366184,0.0578023215980941,0.31801091439155865,0.06447778256503163,0.3454877359764035,0.06120653325115551,0.31674531459429345,0.019071049344953944,0.3219170502292531,0.054426474605013715,0.3143228665895272,0.053572522819600565,0.28675559320767385,0.05295528322136759,0.2791571197593042,0.050692211763480405,0.2748206984804997
0.03601763509706498,0.03587286222923835,0.04730041639337593,0.05276208220022834,0.05466202852051433,0.13565188196585307,0.1444952698441755,0.1609339926391623,0.14483000204412894,0.0981523300299216,0.2531240933790436,0.08979260535609883,0.2199742507353811,0.11326762050044485,0.23791316912411087,0.04502686585792158,0.18561400979497725,0.047958644369113866,0.07347724521584148,0.03253507925750685,0.23649516499964685,0.036531461538257266,1.6725041460530065e-27,0.05240192186217596,0.269731072472719,0.0543955685423595,0.3278240097282875,0.045739783152668065,0.10801573624328026,0.0472193370251454,0.05614532520228506,0.04663710396515097,0.3248427386073124,0.007750299132708653,0.08904538771026989,0.04131189318333506,0.29188381516305545,0.04417897357848383,0.2850682259875594,0.04131550753212726,0.22831192547443488,0.03862036537489263,0.25741650610603906
0.0249150597235298,0.02172211316474722,0.0429333481229708,0.04306553271745899,0.0481517265143751,1.5179418393477485e-14,4.333789264762685e-31,6.257703923917045e-05,1.7284756117192145e-05,0.09623219367995345,0.0015424946085225886,0.15625053323871235,0.0019524265769788316,0.027765313826950987,0.0004921713407840453,0.031654941354886716,5.385672045072e-38,0.03043898748507171,8.2288558356319e-29,0.019638739994986415,7.794989971944979e-44,0.01677582692091678,2.0565021752989929e-26,0.04015127808659367,1.2904747034364755e-25,0.04141539959102587,5.840375863699017e-36,0.03496274682191895,2.6948477131079166e-25,0.034356983105866004,1.9789891782518364e-06,0.03766643500250728,1.284202553100646e-33,0.004604346223606149,0.015551135959873003,0.03262860389943181,0.020072709284499342,0.03759792380730048,0.008767179786701454,0.03394524091265098,0.01752436851401695,0.03136728578699022,0.023620352241132257
0.005267372355046813,1.2253455617679937e-10,0.02525982052425041,0.01869643692868145,0.02824488923703877,1.885409233721358e-07,6.166809372427921e-29,0.00018746083779434957,5.0034630875975426e-11,0.0368694634077285,4.138878243195088e-27,0.0063244096573248625,0.006359154657837278,5.61543162773393e-26,2.9879869090369497e-08,0.00634296420135884,4.3208158984009605e-35,0.0037523327982618994,6.422706541746223e-27,0.012810593392030443,4.649409977978011e-39,0.00012074903838190203,1.9888027164511813e-26,0.014272553764148741,4.6070755776789706e-30,0.014537543719927479,1.1238684256855859e-30,0.012593442857904284,6.682074094236282e-24,0.008976801090968215,0.0003912721291999497,0.01992505838976388,8.152484696318537e-31,0.002001445089606568,3.944304526105059e-30,0.01752963309364466,7.014261538943885e-23,0.0177790225234858,1.5254893245425666e-47,0.017317181322564965,6.923415432215676e-06,0.015552087768658624,2.682201351361997e-29
3.64485954504629e-05,2.659027793606534e-24,0.005698428485765906,7.004556165691251e-13,0.00768282565385627,1.1214592712755806e-06,1.1675554832740091e-28,7.794557883738971e-05,9.163574898697644e-05,6.962956770497728e-08,5.531115339461549e-22,6.768985303091497e-20,0.004093431590776912,3.3192337552254764e-27,0.0005198919785294967,0.00011084817398668341,2.4058010619095827e-34,1.8235616024472357e-35,1.8567790686221476e-28,2.131713411147938e-24,6.940145630557707e-39,0.00020317514287113896,3.795547000212567e-27,9.04077010678927e-35,3.1421549664253593e-23,0.002280874421578071,1.3708914635250106e-30,2.425667409810236e-21,1.5008600491688795e-23,5.851004849103087e-22,0.0004130902729568778,9.250096643213155e-31,1.0701950795017576e-28,0.002475842302718596,4.584204826593187e-25,0.002589973438532836,8.980181685671476e-21,0.0012840206301871528,9.161718567728406e-42,5.497918288990563e-31,0.0007698620239730069,4.1359030627651384e-25,3.421700254513996e-30
0.0011083913042121557,2.0748835893870795e-23,0.00837574883627724,0.0022020570822311783,0.010576007455045458,1.9980043222170268e-06,1.5656249993223443e-28,5.3897226761814806e-05,0.00011065023691497061,4.800024309574535e-05,2.8414255863181094e-22,3.282602678136084e-21,9.646602934435058e-24,4.675784852341981e-27,0.0006313950273977057,0.0022208832550120274,7.1668719667058855e-34,1.5230513085023695e-32,2.256710142663428e-29,1.0881651306252728e-31,1.4008500396903453e-38,0.000245320798823411,2.7100235177283183e-27,5.71240498942581e-34,2.836108200823361e-23,0.0037614887150244913,1.6773960201488122e-30,2.0682434966922005e-21,1.0892212470293728e-23,0.00011111695903004169,0.00038198886888795604,1.465772305881428e-42,1.014102055309191e-28,0.0028182143855861883,3.265174548356629e-26,0.001496782449400826,1.2476505779394176e-21,0.0008658806122802821,5.3501985904580986e-42,2.96837274860817e-29,0.0009291351148423837,0.00048155374288932066,1.1633669425250518e-29
