,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
,Mixed / non conventional,53.00,55.00,43.00,45.00,-1476.45,0.50,0.00,-323.41,17.794,9.087,ERT72
,Mixed / non conventional,56.00,58.00,25.00,27.00,1694925.13,0.29,0.00,218.19,-50.991,0.701,ERT72
,Mixed / non conventional,56.00,58.00,27.00,29.00,1835354.25,0.27,0.00,81.47,-67.486,0.701,ERT72
,Mixed / non conventional,56.00,58.00,29.00,31.00,1393617.50,0.29,0.00,205.24,-63.541,0.701,ERT72
,Mixed / non conventional,56.00,58.00,31.00,33.00,-3765280.50,0.28,0.00,-485.98,216.463,0.701,ERT72
,Mixed / non conventional,56.00,58.00,33.00,35.00,820413.00,0.28,0.00,520.16,-60.640,0.701,ERT72
,Mixed / non conventional,56.00,58.00,35.00,37.00,938210.88,0.29,0.00,-340.05,-91.246,0.701,ERT72
,Mixed / non conventional,56.00,58.00,37.00,39.00,657922.88,0.28,0.00,315.06,-86.570,0.701,ERT72
,Mixed / non conventional,56.00,58.00,39.00,41.00,-1559635.25,0.27,0.00,-455.07,287.307,0.701,ERT72
,Mixed / non conventional,56.00,58.00,41.00,43.00,287126.09,0.28,0.00,270.52,-77.304,0.701,ERT72
,Mixed / non conventional,56.00,58.00,43.00,45.00,288229.06,0.28,0.00,-339.14,-119.930,0.701,ERT72
,Mixed / non conventional,34.00,36.00,26.00,28.00,-87443.55,0.05,0.00,311.75,2736.543,11.798,ERT72
,Mixed / non conventional,34.00,36.00,28.00,30.00,263.86,0.19,0.00,163.01,-20.644,11.798,ERT72
,Mixed / non conventional,34.00,36.00,30.00,32.00,424.37,0.07,0.00,239.58,-132.806,11.798,ERT72
,Mixed / non conventional,37.00,39.00,26.00,28.00,19825.43,0.41,0.00,267.26,-45.087,2.299,ERT72
,Mixed / non conventional,37.00,39.00,28.00,30.00,-55445.09,0.39,0.00,166.73,234.175,2.299,ERT72
,Mixed / non conventional,37.00,39.00,30.00,32.00,-28260.54,0.39,0.00,246.56,262.591,2.299,ERT72
,Mixed / non conventional,37.00,39.00,32.00,34.00,16314.02,0.30,0.00,-751.41,-454.759,2.299,ERT72
,Mixed / non conventional,37.00,39.00,34.00,36.00,588.19,1.21,0.00,734.52,-114.771,2.299,ERT72
,Mixed / non conventional,37.00,39.00,36.00,38.00,1303.54,0.54,0.00,-414.18,317.945,2.299,ERT72
,Mixed / non conventional,54.00,56.00,26.00,28.00,-95651.69,0.04,0.00,268.08,50.381,9.035,ERT72
,Mixed / non conventional,54.00,56.00,28.00,30.00,-329667.97,0.05,0.00,160.68,217.051,9.035,ERT72
,Mixed / non conventional,54.00,56.00,30.00,32.00,-508949.13,0.00,0.00,240.62,426.475,9.035,ERT72
,Mixed / non conventional,54.00,56.00,32.00,34.00,684249.56,0.03,0.00,-662.72,-745.379,9.035,ERT72
,Mixed / non conventional,54.00,56.00,34.00,36.00,3529.62,1.32,0.00,558.27,-6.672,11.759,ERT72
,Mixed / non conventional,54.00,56.00,36.00,38.00,-106111.91,0.28,0.00,-364.80,275.816,11.759,ERT72
,Mixed / non conventional,54.00,56.00,38.00,40.00,-265546.09,0.10,0.00,482.02,985.059,11.747,ERT72
,Mixed / non conventional,54.00,56.00,40.00,42.00,234448.14,0.09,0.00,-443.45,-1304.542,11.747,ERT72
,Mixed / non conventional,54.00,56.00,42.00,44.00,15942.77,0.09,0.00,-35.73,-141.937,11.747,ERT72
,Mixed / non conventional,54.00,56.00,44.00,46.00,-2488.32,0.11,0.00,-21.77,38.768,11.747,ERT72
,Mixed / non conventional,57.00,59.00,26.00,28.00,-675809.25,0.09,0.00,272.02,273.487,9.429,ERT72
,Mixed / non conventional,57.00,59.00,28.00,30.00,-268889.63,0.08,0.00,158.83,132.994,9.429,ERT72
,Mixed / non conventional,57.00,59.00,30.00,32.00,-69155.98,0.08,0.00,242.88,42.414,9.429,ERT72
,Mixed / non conventional,57.00,59.00,32.00,34.00,709587.00,0.08,0.00,-590.33,-548.729,9.429,ERT72
,Mixed / non conventional,57.00,59.00,34.00,36.00,-436812.78,0.07,0.00,506.18,434.299,9.429,ERT72
,Mixed / non conventional,57.00,59.00,36.00,38.00,-98966.99,0.10,0.00,-356.10,129.471,9.429,ERT72
,Mixed / non conventional,57.00,59.00,38.00,40.00,-10129.75,0.13,0.00,473.23,17.929,9.429,ERT72
,Mixed / non conventional,57.00,59.00,40.00,42.00,296101.56,0.08,0.00,-432.39,-733.718,9.429,ERT72
,Mixed / non conventional,57.00,59.00,42.00,44.00,-202827.89,0.06,0.00,-30.27,734.555,9.429,ERT72
,Mixed / non conventional,57.00,59.00,44.00,46.00,-8152.40,0.12,0.00,-21.92,45.629,9.429,ERT72
,Mixed / non conventional,35.00,37.00,27.00,29.00,-80952.36,0.06,0.00,51.68,2160.094,10.059,ERT72
,Mixed / non conventional,35.00,37.00,29.00,31.00,740.12,0.04,0.00,210.95,-49.373,10.059,ERT72
,Mixed / non conventional,35.00,37.00,31.00,33.00,8283.32,0.06,0.00,-470.31,-2210.280,10.059,ERT72
,Mixed / non conventional,38.00,40.00,27.00,29.00,17268.88,0.09,0.00,75.30,-80.496,4.712,ERT72
,Mixed / non conventional,38.00,40.00,29.00,31.00,-65377.05,0.08,0.00,203.49,565.957,4.712,ERT72
,Mixed / non conventional,38.00,40.00,31.00,33.00,24125.97,0.08,0.00,-489.38,-459.478,4.712,ERT72
,Mixed / non conventional,38.00,40.00,33.00,35.00,674.92,1.77,0.00,-147.97,-38.562,4.712,ERT72
,Mixed / non conventional,38.00,40.00,35.00,37.00,541.71,0.55,0.00,587.06,-216.656,4.712,ERT72
,Mixed / non conventional,38.00,40.00,37.00,39.00,1346.71,0.08,0.00,-16.66,673.259,4.712,ERT72
,Mixed / non conventional,55.00,57.00,27.00,29.00,1710772.88,0.23,0.00,60.27,-64.790,0.650,ERT72
,Mixed / non conventional,55.00,57.00,29.00,31.00,1083643.63,0.23,0.00,200.26,-51.299,0.650,ERT72
,Mixed / non conventional,55.00,57.00,31.00,33.00,-3457620.25,0.24,0.00,-455.50,208.324,0.650,ERT72
,Mixed / non conventional,55.00,57.00,33.00,35.00,917203.13,0.53,0.00,-23.82,-71.841,0.650,ERT72
,Mixed / non conventional,55.00,57.00,35.00,37.00,853335.13,0.24,0.00,378.69,-89.118,0.650,ERT72
,Mixed / non conventional,55.00,57.00,37.00,39.00,494352.84,0.31,0.00,35.77,-70.988,0.650,ERT72
,Mixed / non conventional,55.00,57.00,39.00,41.00,-1401475.00,0.24,0.00,-365.42,287.498,0.650,ERT72
,Mixed / non conventional,55.00,57.00,41.00,43.00,332522.31,0.23,0.00,275.75,-102.320,0.650,ERT72
,Mixed / non conventional,55.00,57.00,43.00,45.00,238911.47,0.24,0.00,-356.28,-117.624,0.650,ERT72
,Mixed / non conventional,55.00,57.00,45.00,47.00,128643.95,0.23,0.00,501.04,-110.838,0.650,ERT72
,Mixed / non conventional,58.00,60.00,27.00,29.00,-906080.44,0.05,0.00,69.13,242.825,6.244,ERT72
,Mixed / non conventional,58.00,60.00,29.00,31.00,-348811.06,0.06,0.00,208.84,114.251,6.244,ERT72
,Mixed / non conventional,58.00,60.00,31.00,33.00,1982038.25,0.03,0.00,-490.03,-805.014,6.244,ERT72
,Mixed / non conventional,58.00,60.00,33.00,35.00,-780370.31,0.06,0.00,32.66,399.638,6.244,ERT72
,Mixed / non conventional,58.00,60.00,35.00,37.00,-537655.19,0.07,0.00,327.67,354.006,6.244,ERT72
,Mixed / non conventional,58.00,60.00,37.00,39.00,-128864.20,0.06,0.00,75.37,111.642,6.244,ERT72
,Mixed / non conventional,58.00,60.00,39.00,41.00,976827.50,0.00,0.00,-420.57,-1144.963,6.244,ERT72
,Mixed / non conventional,58.00,60.00,41.00,43.00,-384176.13,0.06,0.00,294.17,630.424,6.244,ERT72
,Mixed / non conventional,58.00,60.00,43.00,45.00,-223010.34,0.05,0.00,-337.54,534.854,6.244,ERT72
,Mixed / non conventional,58.00,60.00,45.00,47.00,-13486.29,0.06,0.00,520.16,49.987,6.244,ERT72
,Mixed / non conventional,36.00,38.00,28.00,30.00,-75808.68,0.03,0.00,152.05,2870.640,14.275,ERT72
,Mixed / non conventional,36.00,38.00,30.00,32.00,-271.27,0.14,0.00,241.65,25.680,14.275,ERT72
,Mixed / non conventional,36.00,38.00,32.00,34.00,7761.64,0.05,0.00,-546.86,-2939.091,14.275,ERT72
,Mixed / non conventional,39.00,41.00,28.00,30.00,177695.23,0.46,0.00,130.44,-108.866,0.619,ERT72
,Mixed / non conventional,39.00,41.00,30.00,32.00,44108.77,0.45,0.00,232.63,-50.187,0.619,ERT72
,Mixed / non conventional,39.00,41.00,32.00,34.00,-123900.05,0.46,0.00,-485.95,310.139,0.619,ERT72
,Mixed / non conventional,39.00,41.00,34.00,36.00,18852.65,0.49,0.00,-290.97,-141.573,0.619,ERT72
,Mixed / non conventional,39.00,41.00,36.00,38.00,2549.10,0.96,0.00,717.37,-133.996,0.619,ERT72
,Mixed / non conventional,39.00,41.00,38.00,40.00,-797.07,0.99,0.00,132.52,-52.373,0.619,ERT72
,Mixed / non conventional,56.00,58.00,28.00,30.00,1679808.75,0.54,0.00,138.86,-68.408,0.699,ERT72
,Mixed / non conventional,56.00,58.00,30.00,32.00,1029238.00,0.53,0.00,234.17,-52.393,0.699,ERT72
,Mixed / non conventional,56.00,58.00,32.00,34.00,-3253309.00,0.53,0.00,-509.18,210.775,0.699,ERT72
,Mixed / non conventional,56.00,58.00,34.00,36.00,930830.31,0.51,0.00,-195.20,-78.398,0.699,ERT72
,Mixed / non conventional,56.00,58.00,36.00,38.00,821604.88,0.61,0.00,577.13,-92.266,0.699,ERT72
,Mixed / non conventional,56.00,58.00,38.00,40.00,452626.00,0.51,0.00,198.01,-69.891,0.699,ERT72
,Mixed / non conventional,56.00,58.00,40.00,42.00,-1313416.63,0.54,0.00,-433.24,289.724,0.699,ERT72
,Mixed / non conventional,56.00,58.00,42.00,44.00,335102.81,0.52,0.00,-44.60,-110.879,0.699,ERT72
,Mixed / non conventional,56.00,58.00,44.00,46.00,231434.70,0.54,0.00,-42.99,-122.524,0.699,ERT72
,Mixed / non conventional,56.00,58.00,46.00,48.00,124139.98,0.53,0.00,284.27,-115.012,0.699,ERT72
,Mixed / non conventional,59.00,61.00,28.00,30.00,-880556.88,0.03,0.00,147.11,268.565,7.106,ERT72
,Mixed / non conventional,59.00,61.00,30.00,32.00,-316687.81,0.06,0.00,241.63,118.051,7.106,ERT72
,Mixed / non conventional,59.00,61.00,32.00,34.00,1768147.38,0.03,0.00,-536.61,-817.290,7.106,ERT72
,Mixed / non conventional,59.00,61.00,34.00,36.00,-711309.50,0.00,0.00,-133.31,414.563,7.106,ERT72
,Mixed / non conventional,59.00,61.00,36.00,38.00,-508605.16,0.05,0.00,503.27,381.113,7.106,ERT72
,Mixed / non conventional,59.00,61.00,38.00,40.00,-98125.73,0.06,0.00,240.51,96.748,7.106,ERT72
,Mixed / non conventional,59.00,61.00,40.00,42.00,859561.94,0.05,0.00,-474.21,-1146.613,7.106,ERT72
,Mixed / non conventional,59.00,61.00,42.00,44.00,-353764.59,0.03,0.00,-28.01,660.667,7.106,ERT72
,Mixed / non conventional,59.00,61.00,44.00,46.00,-197549.63,0.04,0.00,-25.71,539.203,7.106,ERT72
,Mixed / non conventional,59.00,61.00,46.00,48.00,-11951.20,0.03,0.00,299.84,50.413,7.106,ERT72
,Mixed / non conventional,37.00,39.00,29.00,31.00,-73555.28,0.08,0.00,217.73,469.148,2.405,ERT72
,Mixed / non conventional,37.00,39.00,31.00,33.00,26876.88,0.07,0.00,-497.56,-428.563,2.405,ERT72
,Mixed / non conventional,37.00,39.00,33.00,35.00,723.76,0.08,0.00,89.25,-46.162,2.405,ERT72
,Mixed / non conventional,40.00,42.00,29.00,31.00,182482.52,0.34,0.00,195.92,-88.648,0.491,ERT72
,Mixed / non conventional,40.00,42.00,31.00,33.00,-276490.38,0.34,0.00,-454.98,249.445,0.491,ERT72
,Mixed / non conventional,40.00,42.00,33.00,35.00,26373.63,0.36,0.00,88.91,-52.346,0.491,ERT72
,Mixed / non conventional,40.00,42.00,35.00,37.00,16967.20,0.51,0.00,66.54,-101.030,0.491,ERT72
,Mixed / non conventional,40.00,42.00,37.00,39.00,2500.38,0.37,0.00,233.48,-104.218,0.491,ERT72
,Mixed / non conventional,40.00,42.00,39.00,41.00,5422.22,0.30,0.00,-321.08,282.504,0.491,ERT72
,Mixed / non conventional,57.00,59.00,29.00,31.00,-136316.50,0.11,0.00,207.76,66.974,8.428,ERT72
,Mixed / non conventional,57.00,59.00,31.00,33.00,1205250.00,0.12,0.00,-492.16,-740.197,8.428,ERT72
,Mixed / non conventional,57.00,59.00,33.00,35.00,-638499.00,0.10,0.00,104.75,499.075,8.428,ERT72
,Mixed / non conventional,57.00,59.00,35.00,37.00,-227212.08,0.12,0.00,95.32,230.877,8.428,ERT72
,Mixed / non conventional,57.00,59.00,37.00,39.00,-36900.70,0.08,0.00,226.37,49.995,8.428,ERT72
,Mixed / non conventional,57.00,59.00,39.00,41.00,606942.06,0.10,0.00,-365.86,-1130.674,8.428,ERT72
,Mixed / non conventional,57.00,59.00,41.00,43.00,-349565.97,0.10,0.00,260.04,930.300,8.428,ERT72
,Mixed / non conventional,57.00,59.00,43.00,45.00,-61920.31,0.11,0.00,-341.87,247.182,8.428,ERT72
,Mixed / non conventional,57.00,59.00,45.00,47.00,807.63,0.31,0.00,514.83,-5.861,9.575,ERT72
,Mixed / non conventional,57.00,59.00,47.00,49.00,152201.25,0.24,0.00,-509.37,-76.271,0.378,ERT72
,Mixed / non conventional,60.00,62.00,29.00,31.00,-804190.00,0.37,0.00,207.76,169.558,4.913,ERT72
,Mixed / non conventional,60.00,62.00,31.00,33.00,2038442.63,0.37,0.00,-488.05,-525.296,4.913,ERT72
,Mixed / non conventional,60.00,62.00,33.00,35.00,-282024.81,0.38,0.00,115.00,90.118,4.913,ERT72
,Mixed / non conventional,60.00,62.00,35.00,37.00,-653073.75,0.37,0.00,95.81,263.125,4.913,ERT72
,Mixed / non conventional,60.00,62.00,37.00,39.00,-471713.53,0.37,0.00,235.00,244.354,4.913,ERT72
,Mixed / non conventional,60.00,62.00,39.00,41.00,1003387.88,0.37,0.00,-386.48,-683.907,4.913,ERT72
,Mixed / non conventional,60.00,62.00,41.00,43.00,-54747.82,0.38,0.00,259.60,50.486,4.913,ERT72
,Mixed / non conventional,60.00,62.00,43.00,45.00,-293242.06,0.37,0.00,-344.19,378.584,4.913,ERT72
,Mixed / non conventional,60.00,62.00,45.00,47.00,-197975.17,0.37,0.00,515.74,373.555,4.913,ERT72
,Mixed / non conventional,60.00,62.00,47.00,49.00,304442.69,0.37,0.00,-513.18,-887.784,4.913,ERT72
,Mixed / non conventional,38.00,40.00,30.00,32.00,-79330.98,0.00,0.00,237.60,622.927,2.960,ERT72
,Mixed / non conventional,38.00,40.00,32.00,34.00,30450.27,0.04,0.00,-521.18,-597.757,2.960,ERT72
,Mixed / non conventional,38.00,40.00,34.00,36.00,643.32,0.00,0.00,-10.94,-50.515,2.960,ERT72
,Mixed / non conventional,41.00,43.00,30.00,32.00,1597.56,0.00,0.00,240.47,-15.678,9.920,ERT72
,Mixed / non conventional,41.00,43.00,32.00,34.00,54352.76,0.08,0.00,-554.48,-990.583,9.920,ERT72
,Mixed / non conventional,41.00,43.00,34.00,36.00,-32301.93,0.08,0.00,36.07,1295.150,9.920,ERT72
,Mixed / non conventional,41.00,43.00,36.00,38.00,1851.40,0.12,0.00,135.95,-222.697,9.920,ERT72
,Mixed / non conventional,41.00,43.00,38.00,40.00,78.03,0.90,0.00,515.18,-65.702,9.920,ERT72
,Mixed / non conventional,41.00,43.00,40.00,42.00,-1064.36,0.09,0.00,-533.80,-1120.236,9.920,ERT72
,Mixed / non conventional,58.00,60.00,30.00,32.00,-184173.48,0.26,0.00,240.59,79.511,7.405,ERT72
,Mixed / non conventional,58.00,60.00,32.00,34.00,1422372.88,0.27,0.00,-520.36,-767.578,7.405,ERT72
,Mixed / non conventional,58.00,60.00,34.00,36.00,-739822.88,0.27,0.00,-0.33,508.127,7.405,ERT72
,Mixed / non conventional,58.00,60.00,36.00,38.00,-297667.28,0.26,0.00,152.23,265.778,7.405,ERT72
,Mixed / non conventional,58.00,60.00,38.00,40.00,-41482.01,0.28,0.00,471.45,49.384,7.405,ERT72
,Mixed / non conventional,58.00,60.00,40.00,42.00,677050.56,0.27,0.00,-465.95,-1108.282,7.405,ERT72
,Mixed / non conventional,58.00,60.00,42.00,44.00,-393096.53,0.27,0.00,-61.69,919.246,7.405,ERT72
,Mixed / non conventional,58.00,60.00,44.00,46.00,-71753.71,0.27,0.00,-29.40,251.690,7.405,ERT72
,Mixed / non conventional,58.00,60.00,46.00,48.00,-1533.28,0.19,0.00,289.93,13.449,11.574,ERT72
,Mixed / non conventional,58.00,60.00,48.00,50.00,181335.72,0.14,0.00,-398.51,-2783.473,11.574,ERT72
,Mixed / non conventional,61.00,63.00,30.00,32.00,-715000.19,0.04,0.00,238.63,196.252,6.395,ERT72
,Mixed / non conventional,61.00,63.00,32.00,34.00,1792035.25,0.03,0.00,-513.45,-601.175,6.395,ERT72
,Mixed / non conventional,61.00,63.00,34.00,36.00,-269324.66,0.00,0.00,6.90,112.034,6.395,ERT72
,Mixed / non conventional,61.00,63.00,36.00,38.00,-604580.25,0.03,0.00,149.52,317.105,6.395,ERT72
,Mixed / non conventional,61.00,63.00,38.00,40.00,-414990.97,0.03,0.00,445.31,279.852,6.395,ERT72
,Mixed / non conventional,61.00,63.00,40.00,42.00,897656.25,0.03,0.00,-445.29,-796.503,6.395,ERT72
,Mixed / non conventional,61.00,63.00,42.00,44.00,-41737.14,0.00,0.00,-60.48,50.105,6.395,ERT72
,Mixed / non conventional,61.00,63.00,44.00,46.00,-294280.59,0.04,0.00,-34.62,494.592,6.395,ERT72
,Mixed / non conventional,61.00,63.00,46.00,48.00,-188053.17,0.05,0.00,284.11,461.928,6.395,ERT72
,Mixed / non conventional,61.00,63.00,48.00,50.00,286429.72,0.03,0.00,-372.72,-1087.349,6.395,ERT72
,Mixed / non conventional,39.00,41.00,31.00,33.00,-234325.02,0.44,0.00,-412.31,212.096,0.341,ERT72
,Mixed / non conventional,39.00,41.00,33.00,35.00,38983.07,0.44,0.00,107.54,-88.212,0.341,ERT72
,Mixed / non conventional,39.00,41.00,35.00,37.00,7549.12,0.44,0.00,56.58,-68.330,0.341,ERT72
,Mixed / non conventional,42.00,44.00,31.00,33.00,229305.31,0.20,0.00,-497.35,-549.813,2.424,ERT72
,Mixed / non conventional,42.00,44.00,33.00,35.00,-74601.41,0.20,0.00,149.19,332.195,2.424,ERT72
,Mixed / non conventional,42.00,44.00,35.00,37.00,-28900.32,0.20,0.00,84.81,283.120,2.424,ERT72
,Mixed / non conventional,42.00,44.00,37.00,39.00,1580.14,0.56,0.00,198.38,-46.439,2.424,ERT72
,Mixed / non conventional,42.00,44.00,39.00,41.00,3260.72,0.16,0.00,-393.65,-670.813,2.424,ERT72
,Mixed / non conventional,42.00,44.00,41.00,43.00,1618.25,0.17,0.00,482.05,416.144,2.424,ERT72
,Mixed / non conventional,59.00,61.00,31.00,33.00,2145746.25,0.07,0.00,-484.83,-426.181,3.407,ERT72
,Mixed / non conventional,59.00,61.00,33.00,35.00,-559832.38,0.08,0.00,143.80,138.990,3.407,ERT72
,Mixed / non conventional,59.00,61.00,35.00,37.00,-702991.31,0.08,0.00,75.70,222.132,3.407,ERT72
,Mixed / non conventional,59.00,61.00,37.00,39.00,-265227.19,0.09,0.00,226.64,108.949,3.407,ERT72
,Mixed / non conventional,59.00,61.00,39.00,41.00,1048493.50,0.07,0.00,-411.86,-574.261,3.407,ERT72
,Mixed / non conventional,59.00,61.00,41.00,43.00,-210885.14,0.08,0.00,479.03,158.815,3.407,ERT72
,Mixed / non conventional,59.00,61.00,43.00,45.00,-343278.50,0.08,0.00,-536.07,369.315,3.407,ERT72
,Mixed / non conventional,59.00,61.00,45.00,47.00,-64663.62,0.08,0.00,510.01,104.352,3.407,ERT72
,Mixed / non conventional,59.00,61.00,47.00,49.00,291282.31,0.07,0.00,-514.10,-752.096,3.407,ERT72
,Mixed / non conventional,59.00,61.00,49.00,51.00,-11472.21,0.05,0.00,181.22,51.838,3.407,ERT72
,Mixed / non conventional,62.00,64.00,31.00,33.00,1148887.75,0.03,0.00,-479.23,-589.823,11.962,ERT72
,Mixed / non conventional,62.00,64.00,33.00,35.00,-51658.48,0.06,0.00,145.29,32.414,11.962,ERT72
,Mixed / non conventional,62.00,64.00,35.00,37.00,-205272.70,0.03,0.00,70.01,159.713,11.962,ERT72
,Mixed / non conventional,62.00,64.00,37.00,39.00,-466914.81,0.04,0.00,239.76,458.059,11.962,ERT72
,Mixed / non conventional,62.00,64.00,39.00,41.00,561982.56,0.03,0.00,-421.47,-708.840,11.962,ERT72
,Mixed / non conventional,62.00,64.00,41.00,43.00,5434.28,0.08,0.00,480.66,-9.019,11.962,ERT72
,Mixed / non conventional,62.00,64.00,43.00,45.00,-26056.45,0.09,0.00,-541.48,58.507,11.962,ERT72
,Mixed / non conventional,62.00,64.00,45.00,47.00,-240809.81,0.02,0.00,508.37,756.998,11.962,ERT72
,Mixed / non conventional,62.00,64.00,47.00,49.00,187193.83,0.04,0.00,-505.37,-742.587,10.328,ERT72
,Mixed / non conventional,62.00,64.00,49.00,51.00,8226.51,0.06,0.00,183.55,-50.435,10.328,ERT72
,Mixed / non conventional,40.00,42.00,32.00,34.00,-212099.50,0.85,0.00,-477.65,172.881,0.307,ERT72
,Mixed / non conventional,40.00,42.00,34.00,36.00,29646.54,0.85,0.00,6.06,-60.412,0.307,ERT72
,Mixed / non conventional,40.00,42.00,36.00,38.00,6960.07,0.86,0.00,128.15,-56.731,0.307,ERT72
,Mixed / non conventional,43.00,45.00,32.00,34.00,205276.33,0.04,0.00,-546.87,-503.451,2.479,ERT72
,Mixed / non conventional,43.00,45.00,34.00,36.00,-63508.33,0.07,0.00,39.19,289.264,2.479,ERT72
,Mixed / non conventional,43.00,45.00,36.00,38.00,-28241.67,0.04,0.00,157.60,282.993,2.479,ERT72
,Mixed / non conventional,43.00,45.00,38.00,40.00,1543.55,0.13,0.00,353.79,-46.401,2.479,ERT72
,Mixed / non conventional,43.00,45.00,40.00,42.00,2952.11,0.12,0.00,-418.14,-621.209,2.479,ERT72
,Mixed / non conventional,43.00,45.00,42.00,44.00,1507.47,0.08,0.00,82.62,396.518,2.479,ERT72
,Mixed / non conventional,60.00,62.00,32.00,34.00,1876478.63,0.08,0.00,-501.93,-812.140,7.424,ERT72
,Mixed / non conventional,60.00,62.00,34.00,36.00,-471636.84,0.09,0.00,17.29,255.156,7.424,ERT72
,Mixed / non conventional,60.00,62.00,36.00,38.00,-658446.31,0.08,0.00,130.81,453.370,7.424,ERT72
,Mixed / non conventional,60.00,62.00,38.00,40.00,-235334.19,0.08,0.00,379.18,210.650,7.424,ERT72
,Mixed / non conventional,60.00,62.00,40.00,42.00,911484.31,0.08,0.00,-382.11,-1087.838,7.424,ERT72
,Mixed / non conventional,60.00,62.00,42.00,44.00,-158124.78,0.08,0.00,44.77,259.488,7.424,ERT72
,Mixed / non conventional,60.00,62.00,44.00,46.00,-324911.41,0.07,0.00,-140.96,761.703,7.424,ERT72
,Mixed / non conventional,60.00,62.00,46.00,48.00,-68163.59,0.07,0.00,279.18,239.697,7.424,ERT72
,Mixed / non conventional,60.00,62.00,48.00,50.00,257222.69,0.08,0.00,-353.96,-1447.238,7.424,ERT72
,Mixed / non conventional,60.00,62.00,50.00,52.00,5111.37,0.08,0.00,226.96,-50.328,7.424,ERT72
,Mixed / non conventional,63.00,65.00,32.00,34.00,-5447000.50,0.21,0.00,-488.03,207.012,0.886,ERT72
,Mixed / non conventional,63.00,65.00,34.00,36.00,1938928.13,0.20,0.00,11.39,-90.063,0.886,ERT72
,Mixed / non conventional,63.00,65.00,36.00,38.00,1615685.38,0.21,0.00,123.79,-93.059,0.886,ERT72
,Mixed / non conventional,63.00,65.00,38.00,40.00,670807.25,0.16,0.00,388.70,-48.716,0.886,ERT72
,Mixed / non conventional,63.00,65.00,40.00,42.00,-3020796.50,0.19,0.00,-371.19,282.059,0.886,ERT72
,Mixed / non conventional,63.00,65.00,42.00,44.00,1055836.25,0.21,0.00,26.81,-129.719,0.886,ERT72
,Mixed / non conventional,63.00,65.00,44.00,46.00,773848.94,0.20,0.00,-144.06,-128.630,0.886,ERT72
,Mixed / non conventional,63.00,65.00,46.00,48.00,281868.03,0.21,0.00,274.21,-65.593,0.886,ERT72
,Mixed / non conventional,63.00,65.00,48.00,50.00,-1162892.38,0.20,0.00,-326.59,395.513,0.886,ERT72
,Mixed / non conventional,63.00,65.00,50.00,52.00,348109.72,0.20,0.00,207.12,-182.977,0.886,ERT72
,Mixed / non conventional,41.00,43.00,33.00,35.00,-108584.79,0.07,0.00,237.93,2357.774,8.186,ERT72
,Mixed / non conventional,41.00,43.00,35.00,37.00,914.50,0.08,0.00,50.78,-49.643,8.186,ERT72
,Mixed / non conventional,41.00,43.00,37.00,39.00,478.61,0.03,0.00,265.48,-103.924,8.186,ERT72
,Mixed / non conventional,44.00,46.00,33.00,35.00,21872.96,0.18,0.00,161.45,-46.766,2.161,ERT72
,Mixed / non conventional,44.00,46.00,35.00,37.00,-60657.00,0.18,0.00,64.12,240.851,2.161,ERT72
,Mixed / non conventional,44.00,46.00,37.00,39.00,-27479.84,0.18,0.00,285.52,240.052,2.161,ERT72
,Mixed / non conventional,44.00,46.00,39.00,41.00,16983.15,0.13,0.00,-647.99,-445.072,2.161,ERT72
,Mixed / non conventional,44.00,46.00,41.00,43.00,601.11,1.29,0.00,695.67,-110.272,2.161,ERT72
,Mixed / non conventional,44.00,46.00,43.00,45.00,1304.59,0.34,0.00,-445.10,299.153,2.161,ERT72
,Mixed / non conventional,61.00,63.00,33.00,35.00,-137760.47,0.10,0.00,165.63,86.455,10.765,ERT72
,Mixed / non conventional,61.00,63.00,35.00,37.00,-459672.25,0.07,0.00,41.95,360.597,10.765,ERT72
,Mixed / non conventional,61.00,63.00,37.00,39.00,-595047.75,0.07,0.00,265.30,594.102,10.765,ERT72
,Mixed / non conventional,61.00,63.00,39.00,41.00,888662.44,0.07,0.00,-544.24,-1153.423,10.765,ERT72
,Mixed / non conventional,61.00,63.00,41.00,43.00,-5306.98,1.47,0.00,610.99,9.184,10.765,ERT72
,Mixed / non conventional,61.00,63.00,43.00,45.00,-147158.72,0.08,0.00,-446.98,350.171,10.765,ERT72
,Mixed / non conventional,61.00,63.00,45.00,47.00,-309895.97,0.11,0.00,371.80,696.931,7.122,ERT72
,Mixed / non conventional,61.00,63.00,47.00,49.00,297672.38,0.12,0.00,-482.20,-1004.156,7.122,ERT72
,Mixed / non conventional,61.00,63.00,49.00,51.00,15230.47,0.12,0.00,196.28,-82.205,7.122,ERT72
,Mixed / non conventional,61.00,63.00,51.00,53.00,5411.21,0.09,0.00,-205.83,-51.111,7.122,ERT72
,Mixed / non conventional,64.00,66.00,33.00,35.00,1706124.75,0.63,0.00,158.28,-49.850,0.681,ERT72
,Mixed / non conventional,64.00,66.00,35.00,37.00,2005346.63,0.66,0.00,21.66,-71.613,0.681,ERT72
,Mixed / non conventional,64.00,66.00,37.00,39.00,1459861.50,0.68,0.00,258.30,-64.645,0.681,ERT72
,Mixed / non conventional,64.00,66.00,39.00,41.00,-4044694.50,0.66,0.00,-473.79,225.829,0.681,ERT72
,Mixed / non conventional,64.00,66.00,41.00,43.00,909812.00,0.65,0.00,555.35,-65.311,0.681,ERT72
