Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
,Mixed / non conventional,2,4,60,62,-2724395.5,0.08,0.0,27.05,83.942,4.716,17.79940627650551,,,-153058.3940828975,-2724348.5403109794,127,-0.004476608192094139,-0.07950301602539867,17.759654768492812,0.0
,Mixed / non conventional,2,4,62,64,-1790266.38,0.09,0.0,-79.11,49.817,4.716,10.563401187446988,,,-169457.50773463448,-1790047.638425845,128,-0.0022463111730964026,-0.023702065006537154,10.551550154943719,0.0
,Mixed / non conventional,2,4,64,66,7986055.5,0.06,0.0,63.14,-201.415,4.716,-42.708863443596265,,,-186987.59474166078,7986027.649468109,129,-0.013259978771688155,-0.5625886657425454,-42.42756911072499,0.0
,Mixed / non conventional,2,4,63,65,7616800.0,0.07,0.0,131.84,-195.62,4.573,-42.77717034769298,,,-178078.8233742606,7617708.162797476,130,-0.01180080721703184,-0.5018440580720949,-42.52624831865693,0.0
,Mixed / non conventional,2,4,65,67,-2131568.0,0.08,0.0,-93.85,49.684,4.573,10.864640279903782,,,-196188.53422584434,-2131517.85140539,131,-0.00794560989353238,-0.08598459328014485,10.82164798326371,0.0
,Mixed / non conventional,2,4,67,69,-3214798.75,0.09,0.0,-12.16,68.228,4.573,14.919746337196585,,,-215485.76710056214,-3214992.9844166082,132,-0.0022684089257964373,-0.03380574313717766,14.902843465627996,0.0
,Mixed / non conventional,2,4,69,71,-2783340.0,0.08,0.0,34.9,53.935,4.573,11.794226984474086,,,-236008.22111010205,-2783534.5299744923,133,-0.00322318428051379,-0.037953800969832585,11.775250083989171,0.0
,Mixed / non conventional,2,4,71,1,5540.8,0.07,0.0,1.85,-2690.302,4.573,-588.3013339164662,,,-9.418665912805196,5541.013720216847,134,-0.03833340309501679,-22.12748134344804,-577.2375932447421,0.0
,Mixed / non conventional,2,4,1,3,4416.93,0.03,0.0,298.38,2143.224,4.573,468.6691449814126,,,9.424777960769378,4417.102628513446,-1,-0.010366689005051043,-4.883862011594374,471.1110759872098,0.0
,Mixed / non conventional,2,4,66,68,-2917513.0,0.06,0.0,33.31,85.078,5.998,14.184394798266089,,,-205686.35421583112,-2917536.452813351,136,-0.002445396821922279,-0.034644114656630975,14.167072740937773,0.0
,Mixed / non conventional,2,4,68,70,-3207337.5,0.05,0.0,-99.82,85.274,5.998,14.217072357452484,,,-225591.48526898434,-3207250.4692943264,137,-0.005904247577786712,-0.08369403986363722,14.175225337520665,0.0
,Mixed / non conventional,2,4,70,72,-2056416.13,0.07,0.0,170.06,49.99,5.998,8.334444814938314,,,-246740.68701293864,-2056446.6395093037,138,-0.006522131731977248,-0.054181657043574916,8.307353986416526,0.0
,Mixed / non conventional,3,5,4,6,3013.32,0.14,0.0,-407.23,1583.874,4.954,319.71618893823177,,,9.424777960769378,3013.254091206225,139,-0.008557315077466932,-2.72425600561553,318.354060935424,0.0
,Mixed / non conventional,3,5,6,8,2002.74,0.09,0.0,-20.92,-842.154,4.954,-169.99475171578524,,,-11.780972450961722,2002.7034867717439,140,0.0021838393074843287,0.371647029558801,-170.18057523056464,0.0
,Mixed / non conventional,3,5,8,10,31355.37,0.09,0.0,-233.1,-1883.562,4.954,-380.2103350827614,,,-82.46680715673212,31354.732382266582,141,-0.0032581896570840264,-1.2367825452346324,-379.5919438101441,0.0
,Mixed / non conventional,3,5,10,12,-52281.69,0.08,0.0,16.92,1046.878,4.954,211.31974162293096,,,-247.400421470196,-52280.59314248604,142,0.011283381686384328,2.3979296805208605,212.5187064631914,0.0
,Mixed / non conventional,3,5,12,14,-94359.84,0.08,0.0,-41.92,858.838,4.954,173.36253532498992,,,-544.2809272344314,-94357.92147439737,143,-0.0027460993787717276,-0.47541797805115493,173.12482633596434,0.0
,Mixed / non conventional,3,5,14,16,23278.71,0.1,0.0,-59.48,-114.087,4.954,-23.029269277351638,,,-1010.8074362925171,23278.15663792984,144,0.0014953607147492702,0.03446283174909226,-23.046500693226186,0.0
,Mixed / non conventional,3,5,16,18,465909.06,0.09,0.0,-62.02,-1370.033,4.954,-276.5508679854663,,,-1684.6790604875298,465899.4564547663,145,-0.002182453394106779,-0.6029014782892546,-276.2494172463217,0.0
,Mixed / non conventional,3,5,18,20,-329581.75,0.08,0.0,186.92,627.098,4.954,126.58417440452159,,,-2603.594911662535,-329573.91237661534,146,0.0029908820969823152,0.3791653604319265,126.77375708473755,0.0
,Mixed / non conventional,3,5,20,22,-431817.66,0.08,0.0,3.42,562.166,4.954,113.47719014937427,,,-3805.254101660642,-431809.54326083104,147,0.010539969089312746,1.2023826143106504,114.0783814565296,0.0
,Mixed / non conventional,3,5,22,24,-53766.0,0.12,0.0,-103.99,49.997,4.954,10.092248687928947,,,-5327.355742324881,-53764.99900060902,148,0.036162447192705914,0.3716808548763897,10.278089115367141,0.0
,Mixed / non conventional,3,5,7,9,15197.18,0.15,0.0,-184.0,-642.34,1.593,-403.22661644695546,,,-37.699111843077524,15201.285311539497,149,-0.08610463964396775,-33.28661644695546,-386.58330822347773,0.0
,Mixed / non conventional,3,5,9,11,-6979.05,0.12,0.0,-49.84,73.746,1.593,46.293785310734464,,,-150.79644737231,-6980.938360275188,150,0.01714658806148683,0.8006446283429938,46.69410762490596,0.0
,Mixed / non conventional,3,5,11,13,-106308.7,0.14,0.0,79.99,449.336,1.593,282.0690521029504,,,-376.99111843077526,-106337.5274269999,151,0.0034360418483276715,0.9708690404700064,282.5544866231854,0.0
,Mixed / non conventional,3,5,13,15,-23775.56,0.17,0.0,-17.6,50.246,1.593,31.541745134965478,,,-753.9822368615518,-23781.91555137824,152,0.017635009330112673,0.5611872408573824,31.82233875539417,0.0
,Mixed / non conventional,3,5,15,17,400526.03,0.16,0.0,-140.62,-483.687,1.593,-303.63276836158195,,,-1319.46891450771,400633.9992790275,153,0.0013925955217969632,0.4231322595360325,-303.84433449134997,0.0
,Mixed / non conventional,3,5,17,19,-135733.72,0.11,0.0,-13.7,102.447,1.593,64.31073446327684,,,-2111.150263212339,-135769.62398952575,154,0.010431875135940998,0.6743991758185217,64.6479340511861,0.0
,Mixed / non conventional,3,5,19,21,-479116.69,0.15,0.0,62.45,241.082,1.593,151.338355304457,,,-3166.7253948185225,-479247.0129526924,155,0.018900778213388172,2.8877026020018093,152.7822066054579,0.0
,Mixed / non conventional,3,5,21,23,-209776.64,0.15,0.0,94.91,73.889,1.593,46.38355304456999,,,-4523.893421169273,-209834.2504687862,156,0.007380238534194568,0.3435895720321227,46.55534783058606,0.0
,Mixed / non conventional,3,5,23,25,1360421.88,0.15,0.0,-110.8,-348.491,1.593,-218.76396735718768,,,-6220.353454107836,1360789.1999846164,157,-0.0042321277768454695,-0.9238820693411753,-218.3020263225171,0.0
,Mixed / non conventional,3,5,25,27,-466939.0,0.12,0.0,93.75,89.71,1.593,56.31512868801004,,,-8293.804605477077,-467066.6736706519,158,0.010143521864842108,0.5741456687404636,56.60220152238027,0.0
,Mixed / non conventional,3,5,24,26,1445440.63,0.07,0.0,-7.39,-554.0,2.762,-200.5792903692976,,,-7207.598945498374,1445695.0817545615,159,0.006364811190309457,1.2807250986064957,-201.21965291860084,0.0
,Mixed / non conventional,3,5,26,28,-732141.38,0.06,0.0,131.68,213.264,2.762,77.2136133236785,,,-9483.682823024179,-732269.4183814006,160,0.014078209254803515,1.0947353624458032,77.7609810049014,0.0
,Mixed / non conventional,3,5,28,30,-986832.06,0.08,0.0,-25.18,223.576,2.762,80.9471397538016,,,-12193.306486745501,-987013.2842435236,161,0.014971939785243528,1.2210766451840414,81.55767807639361,0.0
,Mixed / non conventional,3,5,30,32,-278133.13,0.05,0.0,-6.06,49.976,2.762,18.09413468501086,,,-15374.169048504882,-278182.2854337726,162,0.014746408722692152,0.2688054631619501,18.228537416591834,0.0
,Mixed / non conventional,3,5,32,34,2728836.25,0.07,0.0,-86.82,-395.425,2.762,-143.16618392469226,,,-19063.969620146378,2729315.780972622,163,-0.025456220102949005,-3.598665676517072,-141.3668510864337,0.0
,Mixed / non conventional,3,5,34,36,-1125628.13,0.1,0.0,94.9,133.455,2.762,48.31824764663288,,,-23300.40731351191,-1125834.8508416843,164,0.015315227944416133,0.7457153770737008,48.69110533516972,0.0
,Mixed / non conventional,3,5,36,38,-1435121.88,0.06,0.0,10.15,140.978,2.762,51.04199855177408,,,-28121.181240446072,-1435361.2921490248,165,0.014911229468590644,0.7668160378915729,51.425406570719865,0.0
,Mixed / non conventional,3,5,38,40,-889197.25,0.13,0.0,-2.25,73.186,2.762,26.497465604634325,,,-33563.99051278921,-889360.684166905,166,0.01632788786706575,0.43620883159838186,26.715570020433518,0.0
,Mixed / non conventional,3,5,40,42,4254846.5,0.06,0.0,-88.21,-296.318,2.762,-107.28385228095583,,,-39666.53424238932,4255578.600157972,167,-0.01315312656621966,-1.4018984139273414,-106.58290307399216,0.0
,Mixed / non conventional,3,5,42,44,-1534426.38,0.06,0.0,67.79,91.223,2.762,33.027878349022444,,,-46466.51154108182,-1534690.2904822978,168,0.010581030723178892,0.3513277001268946,33.20354219908589,0.0
,Mixed / non conventional,3,5,27,29,-968152.69,0.12,0.0,-21.51,171.275,1.907,89.81384373361301,,,-10781.945987120022,-968368.0120314535,169,0.013933652746823613,1.26021460680046,90.44395103701325,0.0
,Mixed / non conventional,3,5,29,31,-658545.75,0.11,0.0,15.46,91.538,1.907,48.00104876769795,,,-13722.476710880474,-658693.273812573,170,0.014313344874902205,0.6920080402371198,48.34705278781651,0.0
,Mixed / non conventional,3,5,31,33,2713942.0,0.11,0.0,-120.14,-301.79,1.907,-158.2538017829051,,,-17153.095888600008,2714542.63671767,171,-0.04503393276959708,-6.969851165621151,-154.76887620009452,0.0
,Mixed / non conventional,3,5,33,35,-856567.13,0.12,0.0,169.6,77.39,1.907,40.582066072364974,,,-21111.502632123484,-856748.3947037422,172,-0.0009782825390007338,-0.039681316865461724,40.56222541393224,0.0
,Mixed / non conventional,3,5,35,37,-1395093.0,0.1,0.0,-86.19,103.805,1.907,54.43366544310435,,,-25635.396053292803,-1395428.5722664183,173,0.007705629640588763,0.42106796277159475,54.644199424490154,0.0
,Mixed / non conventional,3,5,37,39,-1242276.13,0.1,0.0,52.02,77.027,1.907,40.391714735186156,,,-30762.475263951364,-1242549.125409744,174,0.01508980640110962,0.6141367579534673,40.69878311416289,0.0
,Mixed / non conventional,3,5,39,41,3999463.5,0.12,0.0,-69.62,-208.83,1.907,-109.5070791819612,,,-36530.43937594186,4000341.7172930986,175,-0.03133199917362177,-3.378153562126485,-107.81800240089797,0.0
,Mixed / non conventional,3,5,41,43,-1125518.0,0.12,0.0,45.48,49.953,1.907,26.194546407970634,,,-42976.98750110756,-1125762.6935725359,176,0.007652510843055171,0.2012239847786077,26.295158400359938,0.0
,Mixed / non conventional,3,5,43,45,-1802147.5,0.12,0.0,73.01,68.557,1.907,35.95018353434714,,,-50139.81875129532,-1802535.6864879671,177,0.00688603607503411,0.24840953924592668,36.0743883039701,0.0
,Mixed / non conventional,3,5,45,47,-1645231.0,0.09,0.0,-8.76,54.053,1.907,28.344520188778183,,,-58056.632238336875,-1645587.3845720098,178,0.015945030934778802,0.4555864210299241,28.572313399293144,0.0
,Mixed / non conventional,3,5,44,46,-1863568.13,0.11,0.0,-95.86,144.177,4.178,34.50861656294878,,,-54001.6215207197,-1863521.2508359991,179,0.011184961227868807,0.3881482498465729,34.702690687872064,0.0
,Mixed / non conventional,3,5,46,48,-1314304.75,0.1,0.0,37.95,88.123,4.178,21.09214935375778,,,-62309.563293135114,-1314242.6151462293,180,0.012588370651365076,0.2671975850177297,21.225748146266646,0.0
,Mixed / non conventional,3,5,48,50,5552287.5,0.09,0.0,-35.69,-324.746,4.178,-77.72762087123024,,,-71428.03597018299,5551931.29946698,181,-0.017765713598982696,-1.368728432465602,-77.04325665499744,0.0
,Mixed / non conventional,3,5,50,52,-1910166.38,0.09,0.0,83.07,98.047,4.178,23.46744853997128,,,-81394.73866369428,-1910126.8410146562,182,0.01279146657093529,0.30211533259290135,23.618506206267732,0.0
,Mixed / non conventional,3,5,52,54,-2234155.5,0.1,0.0,-11.76,101.185,4.178,24.218525610339878,,,-92247.37048551715,-2234095.304590008,183,0.009913826236788789,0.241294329640116,24.339172775159938,0.0
,Mixed / non conventional,3,5,54,56,-1726789.25,0.11,0.0,26.97,69.35,4.178,16.59885112494016,,,-104023.63054750494,-1726672.756933812,184,0.01767307760675908,0.2959681178722491,16.746835183876286,0.0
,Mixed / non conventional,3,5,56,58,6672033.5,0.09,0.0,9.3,-238.729,4.178,-57.13954044997607,,,-116761.21796148103,6671682.336698517,185,-0.002952260822928588,-0.16844218408011358,-57.055319357936014,0.0
,Mixed / non conventional,3,5,58,60,-2289331.5,0.12,0.0,65.06,73.294,4.178,17.542843465773096,,,-130497.83183930282,-2289303.03657967,186,0.011389451965679701,0.2009477151696295,17.643317323357913,0.0
,Mixed / non conventional,3,5,60,62,-2677243.25,0.09,0.0,27.89,76.993,4.178,18.42819530876017,,,-145271.17129280564,-2677085.517316176,187,0.007709649095618572,0.14262471253908515,18.49950766502971,0.0
,Mixed / non conventional,3,5,62,64,-1952588.13,0.12,0.0,-80.88,50.63,4.178,12.118238391574916,,,-161118.93543384274,-1952477.6689840732,188,0.01211390381005949,0.14769374815213965,12.192085265650986,0.0
,Mixed / non conventional,3,5,47,49,5065174.5,0.06,0.0,-153.46,-397.137,5.235,-75.8618911174785,,,-66765.12707409254,5064928.800539425,189,-0.010355942005621984,-0.7815743753970708,-75.47110392977997,0.0
,Mixed / non conventional,3,5,49,51,-1382783.25,0.03,0.0,142.02,94.867,5.235,18.121680993314232,,,-76303.00237038826,-1382738.6677882758,190,-0.00011847885950642076,-0.0021469089147672094,18.12060753885685,0.0
,Mixed / non conventional,3,5,51,53,-2208761.0,0.07,0.0,-110.04,133.346,5.235,25.4720152817574,,,-86707.95723907575,-2208626.411843705,191,0.004880755488097311,0.1246268148846923,25.534328689199747,0.0
,Mixed / non conventional,3,5,53,55,-2194864.0,0.03,0.0,94.07,117.224,5.235,22.39235912129895,,,-98017.69079200295,-2194847.3324549673,192,0.00548898671942408,0.12324961959595271,22.453983931096925,0.0
,Mixed / non conventional,3,5,55,57,6180371.0,0.07,0.0,-84.0,-293.388,5.235,-56.04355300859598,,,-110269.90214100706,6179917.1058922205,193,-0.005874264120281008,-0.32825051749277634,-55.87942774984959,0.0
,Mixed / non conventional,3,5,57,59,-1521311.38,0.1,0.0,216.89,64.484,5.235,12.317860553963705,,,-123502.29039791677,-1521283.9912166696,194,0.02218247320036027,0.27630517772406726,12.45601314282574,0.0
,Mixed / non conventional,3,5,59,61,-2544618.25,0.08,0.0,-115.73,96.696,5.235,18.47106017191977,,,-137752.55467460307,-2544435.7262302614,195,0.00730015160235883,0.13533552443408325,18.538727934136812,0.0
,Mixed / non conventional,3,5,61,63,-2572878.0,0.07,0.0,21.01,87.999,5.235,16.809742120343838,,,-153058.3940828975,-2572872.133887468,196,0.01380127539045495,0.2336079238909008,16.92654608228929,0.0
,Mixed / non conventional,3,5,63,65,7129960.0,0.07,0.0,136.73,-220.241,5.235,-42.070869149952244,,,-169457.50773463448,7129224.634380828,197,0.005279243304673169,0.22269017208165565,-42.18221423599307,0.0
,Mixed / non conventional,3,5,65,67,-1818052.88,0.07,0.0,-93.41,50.9,5.235,9.723018147086915,,,-186987.59474166078,-1818083.7769533016,198,0.010844896809534058,0.10602001655201043,9.77602815536292,0.0
,Mixed / non conventional,3,5,64,66,7718513.5,0.16,0.0,66.09,-245.988,5.675,-43.34590308370044,,,-178078.8233742606,7718987.419240109,199,0.0006388791751761973,0.027701643811056442,-43.35975390560597,0.0
,Mixed / non conventional,3,5,66,68,-2593492.25,0.13,0.0,30.67,75.015,5.675,13.218502202643172,,,-196188.53422584434,-2593318.5717976587,200,0.008060157861198996,0.10697432943307383,13.271989367359708,0.0
,Mixed / non conventional,3,5,68,70,-3116324.0,0.22,0.0,-99.48,82.071,5.675,14.461850220264317,,,-215485.76710056214,-3116322.8884070897,201,0.013477914132908657,0.19623801502980065,14.559969227779217,0.0
,Mixed / non conventional,3,5,70,72,-2120114.75,0.08,0.0,169.79,50.981,5.675,8.983436123348017,,,-236008.22111010205,-2120164.7789275968,202,0.015005283139284032,0.13581799633975322,9.051345121517894,0.0
,Mixed / non conventional,3,5,72,2,4098.36,0.17,0.0,-42.6,-2469.33,5.675,-435.12422907488985,,,-9.418665912805196,4098.289744223304,203,-0.039389287921391396,-16.80820198685376,-426.720128081463,0.0
,Mixed / non conventional,3,5,2,4,3940.05,0.19,0.0,345.41,2372.403,5.675,418.0445814977973,,,9.424777960769378,3939.977358319498,-70,-0.01448939720519507,-6.1014169174166,421.0952899565056,0.0
,Mixed / non conventional,3,5,67,69,-2975999.5,0.26,0.0,-14.9,58.927,4.073,14.46771421556592,,,-205686.35421583112,-2975811.390836307,205,0.014783103570824492,0.21547037814004533,14.575449404635943,0.0
,Mixed / non conventional,3,5,69,71,-2816568.75,0.23,0.0,30.88,50.848,4.073,12.484164006874538,,,-225591.48526898434,-2816321.100652422,206,0.011060294687516917,0.138846373748299,12.553587193748687,0.0
,Mixed / non conventional,3,5,71,1,7250.11,0.23,0.0,49.82,-1176.975,4.073,-288.9700466486619,,,-25.088021048596065,7249.686612735416,207,-0.04225837309383314,-11.958725893944916,-282.9906837016894,0.0
,Mixed / non conventional,4,6,5,7,3322.65,0.08,0.0,-333.92,1347.954,3.823,352.59063562647134,,,9.424777960769378,3323.088451826033,208,-0.008055903783485972,-2.829040994539241,351.1761151292017,0.0
,Mixed / non conventional,4,6,7,9,5660.97,0.09,0.0,-135.54,-1837.261,3.823,-480.58095736332723,,,-11.780972450961722,5661.711019154168,209,-0.0024218025927846693,-1.162464578720062,-479.99972507396717,0.0
,Mixed / non conventional,4,6,9,11,1734.9,0.11,0.0,-47.29,-80.437,3.823,-21.040282500653937,,,-82.46680715673212,1735.1249195045937,210,0.002402423947678316,0.050608470045684584,-21.06558673567678,0.0
,Mixed / non conventional,4,6,11,13,-40398.59,0.1,0.0,60.46,624.348,3.823,163.31362804080564,,,-247.400421470196,-40403.860409122135,211,0.0031699486022180538,0.5185176440716361,163.57288686284147,0.0
,Mixed / non conventional,4,6,13,15,-99544.05,0.1,0.0,-35.84,699.284,3.823,182.91498822913942,,,-544.2809272344314,-99557.1393984311,212,-0.002548708014291449,-0.465603552680534,182.68218645279916,0.0
,Mixed / non conventional,4,6,15,17,303469.25,0.09,0.0,-107.59,-1147.908,3.823,-300.2636672770076,,,-1010.8074362925171,303508.74773206137,213,-0.05461942109559847,-15.964248672356405,-292.28154294082935,0.0
,Mixed / non conventional,4,6,17,19,-21713.86,0.1,0.0,-15.65,49.281,3.823,12.890661783939315,,,-1684.6790604875298,-21716.62798322939,214,0.010782616730561932,0.13974849263690814,12.960536030257769,0.0
,Mixed / non conventional,4,6,19,21,-270392.53,0.1,0.0,50.38,397.083,3.823,103.86685848809836,,,-2603.594911662535,-270427.2242499855,215,0.011167546980858917,1.1664512213275913,104.45008409876215,0.0
,Mixed / non conventional,4,6,21,23,-400494.97,0.1,0.0,82.97,402.416,3.823,105.26183625425058,,,-3805.254101660642,-400548.03415481787,216,-0.0009839398319618467,-0.1035203845611079,105.21007606197003,0.0
,Mixed / non conventional,4,6,23,25,1055404.5,0.1,0.0,-88.24,-757.475,3.823,-198.1362804080565,,,-5327.355742324881,1055542.4511947527,217,-0.004166554525734833,-0.8238293508912591,-197.72436573261086,0.0
,Mixed / non conventional,4,6,8,10,14206.61,0.06,0.0,-230.49,-761.584,2.021,-376.83523008411674,,,-37.699111843077524,14206.353485352969,218,-0.07252840850551646,-26.374798429440546,-363.64783086939644,0.0
,Mixed / non conventional,4,6,10,12,-3730.74,0.03,0.0,21.97,49.999,2.021,24.739732805541813,,,-150.79644737231,-3730.6638160158977,219,0.10294684803521566,2.68508819684482,26.08227690396422,0.0
,Mixed / non conventional,4,6,12,14,-102717.55,0.05,0.0,-47.46,550.646,2.021,272.46214745175655,,,-376.99111843077526,-102715.8096978885,220,-0.004485519148893889,-1.2193993601535453,271.85244777167975,0.0
,Mixed / non conventional,4,6,14,16,-24464.9,0.11,0.0,-62.43,65.575,2.021,32.4468085106383,,,-753.9822368615518,-24464.3172598695,221,-0.0010928125940337942,-0.035438916929258824,32.429089052173666,0.0
,Mixed / non conventional,4,6,16,18,383869.31,0.06,0.0,-57.59,-587.953,2.021,-290.9218208807521,,,-1319.46891450771,383862.2992041324,222,-0.008582112089712235,-2.4860558710684018,-289.6787929452179,0.0
