Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0,resInvError
,Mixed / non conventional,57,59,20,22,-405993.88,0.07,0.0,-196.46,107.703,10.523,10.235009027843772,,,-39666.53424238932,-405987.3360741288,-1259,0.00038904151778955864,0.003981069046210095,10.233018493320667,0.0,12.227210261108567,12.216301703134928,
,Mixed / non conventional,57,59,22,24,-182313.73,0.05,0.0,101.53,57.159,10.523,5.431816022046945,,,-33563.99051278921,-182313.4214312001,-1378,-0.0015231150218949939,-0.008279585960225155,5.435955815027057,0.0,6.407466788822722,6.384589633769181,
,Mixed / non conventional,57,59,24,26,1041078.5,0.07,0.0,-316.65,-389.564,10.523,-37.020241376033454,,,-28121.181240446072,1041052.9173004974,-1497,0.012913507060785182,0.47499422774447453,-36.782744262161216,0.0,-45.868987631699504,-45.46098080469733,
,Mixed / non conventional,15,17,7,9,-296784.16,0.48,0.0,-152.77,270.158,0.343,787.6326530612245,,,-376.99111843077526,-296930.5147901498,-427,0.003593950941567936,2.825635517364958,786.2198353025419,0.0,901.2810457516339,911.2723163540778,
,Mixed / non conventional,15,17,9,11,41661.48,0.47,0.0,161.48,-94.809,0.343,-276.4110787172011,,,-150.79644737231,41681.80868490186,-564,-0.04397316611889285,-12.427917726892133,-282.6250375806472,0.0,,,
,Mixed / non conventional,15,17,11,13,9438.97,0.48,0.0,122.26,-85.921,0.343,-250.49854227405248,,,-37.699111843077524,9443.572561717388,-695,-0.04792106338072941,-12.298843346862526,-256.64796394748373,0.0,,,
,Mixed / non conventional,18,20,9,11,-84063.17,0.27,0.0,196.08,469.332,3.039,154.43632773938793,,,-544.2809272344314,-84056.7476606746,-557,0.020840199424101168,3.185292799828403,152.84368133947373,0.0,192.57330677290838,192.54548693264405,
,Mixed / non conventional,18,20,11,13,-32667.94,0.28,0.0,156.83,401.253,3.039,132.0345508390918,,,-247.400421470196,-32665.40352621933,-688,0.011450374354627967,1.5032387118552037,131.2829314831642,0.0,144.67370517928288,145.46376791222207,
,Mixed / non conventional,18,20,13,15,1284.71,0.29,0.0,136.37,-47.339,3.039,-15.577163540638367,,,-82.46680715673212,1284.5989417547025,-813,0.019058452216319896,0.2940743262575438,-15.430126377509595,0.0,-18.6195219123506,-18.65860975513872,
,Mixed / non conventional,18,20,15,17,3438.82,0.29,0.0,-346.67,-887.004,3.039,-291.8736426456071,,,-11.780972450961722,3438.5553431697435,-932,0.04869615434120904,13.875287382449187,-284.9359989543825,0.0,-347.0541832669323,-340.65141595779045,
,Mixed / non conventional,18,20,17,19,1602.27,0.28,0.0,226.47,516.61,3.039,169.99341888779205,,,9.424777960769378,1602.1502278094993,-1051,0.018092439854187802,3.0480226238371415,168.46940757587348,0.0,199.4764940239044,199.5813103742414,
,Mixed / non conventional,35,37,7,9,2056673.5,0.24,0.0,-275.52,-199.979,1.668,-119.89148681055157,,,-17153.095888600008,2056510.1694882142,-447,0.018888403391503463,2.2433719092948508,-118.76980085590415,0.0,-138.00429184549358,-137.4509605779192,
,Mixed / non conventional,35,37,9,11,-467925.69,0.24,0.0,202.95,56.873,1.668,34.09652278177458,,,-13722.476710880474,-467888.7397949072,-584,0.009643315180576617,0.32722574524805026,33.93290990915055,0.0,42.69885550786839,42.89134325935335,
,Mixed / non conventional,35,37,11,13,-677528.69,0.24,0.0,172.82,104.807,1.668,62.83393285371703,,,-10781.945987120022,-677472.0701871032,-715,0.008873751080641661,0.5551097267926366,62.55637799032071,0.0,66.55937052932761,66.88991997031982,
,Mixed / non conventional,35,37,13,15,-235689.33,0.3,0.0,156.24,47.397,1.668,28.415467625899282,,,-8293.804605477077,-235672.33626246825,-830,-0.014968650516684529,-0.4285486012812463,28.629741926539907,0.0,35.024320457796854,35.224570372668396,
,Mixed / non conventional,35,37,15,17,865621.13,0.25,0.0,-397.9,-232.099,1.668,-139.1480815347722,,,-6220.353454107836,865550.249607299,-949,0.04773886195531865,6.487908374599044,-135.90412734747267,0.0,-161.23891273247497,-157.7029885858079,
,Mixed / non conventional,35,37,17,19,-139624.16,0.27,0.0,231.86,51.477,1.668,30.861510791366907,,,-4523.893421169273,-139614.18563640927,-1068,0.0023171643332783906,0.07142843636427898,30.825796573184768,0.0,37.95922746781116,38.18402746551503,
,Mixed / non conventional,35,37,19,21,-286090.53,0.24,0.0,-167.69,150.68,1.668,90.3357314148681,,,-3166.7253948185225,-286068.4547309682,-1187,0.002553596275126876,0.23038682977669112,90.22053799997977,0.0,101.88412017167383,102.40432840004698,
,Mixed / non conventional,35,37,21,23,-61278.03,0.25,0.0,393.49,48.411,1.668,29.023381294964032,,,-2111.150263212339,-61272.71906017539,-1306,-0.009048413791678575,-0.2638090904969097,29.155285840212485,0.0,34.45636623748212,34.60175807194848,
,Mixed / non conventional,35,37,23,25,221396.09,0.23,0.0,-450.56,-279.854,1.668,-167.77817745803358,,,-1319.46891450771,221378.0896886335,-1425,0.04425769685623702,7.2647159195720405,-164.14581949824756,0.0,-196.96351931330474,-193.4443664942592,
,Mixed / non conventional,38,40,7,9,1885914.0,0.12,0.0,-247.45,-456.471,5.64,-80.93457446808512,,,-23300.40731351191,1885808.5508521448,-440,0.024443751747614192,1.9544575090207843,-79.95734571357472,0.0,-91.55419817723482,-90.54367906260961,
,Mixed / non conventional,38,40,9,11,-98092.4,0.1,0.0,195.35,29.018,5.64,5.145035460992908,,,-19063.969620146378,-98084.7997229446,-577,0.009176823164507143,0.0469994278814001,5.121535747052208,0.0,6.664533643591235,6.603556359508513,
,Mixed / non conventional,38,40,11,13,-340318.94,0.1,0.0,164.36,124.837,5.64,22.13421985815603,,,-15374.169048504882,-340295.2378560646,-708,0.013509251871093546,0.2970105558304468,21.985714580240806,0.0,22.972464611208064,22.848050487422213,
,Mixed / non conventional,38,40,13,15,-721228.56,0.11,0.0,159.51,333.583,5.64,59.14592198581561,,,-12193.306486745501,-721184.3542141889,-833,-0.003333448518494801,-0.19748904580220028,59.24466650871671,0.0,67.82063215047508,67.79256299623484,
,Mixed / non conventional,38,40,15,17,841244.5,0.1,0.0,-385.61,-500.259,5.64,-88.69840425531916,,,-9483.682823024179,841187.5328658251,-952,0.019187846629953372,1.685758340922277,-87.85552508485802,0.0,-100.24355245297654,-99.25915108744489,
,Mixed / non conventional,38,40,17,19,-7564.09,0.03,0.0,218.82,5.919,5.64,1.049468085106383,,,-7207.598945498374,-7564.145063546963,-1071,0.032207895216041664,0.03326545300533135,1.0328353586037173,0.0,2.283692069032383,2.2456548767553777,
,Mixed / non conventional,38,40,19,21,-79401.63,0.14,0.0,-177.93,84.056,5.64,14.90354609929078,,,-5327.355742324881,-79396.49189306033,-1180,0.003360350358346229,0.04999713253426741,14.878547533023646,0.0,16.016094628660074,16.03161633789906,
,Mixed / non conventional,38,40,21,23,-318508.53,0.13,0.0,383.46,476.02,5.687,83.70318269737999,,,-3805.254101660642,-318511.87928125524,-1299,7.175361029219402e-05,0.006005790082923568,83.70017980233852,0.0,93.80977312390925,93.65162457690846,
,Mixed / non conventional,38,40,23,25,265501.75,0.13,0.0,-410.34,-579.935,5.687,-101.97555829083873,,,-2603.594911662535,265503.044679974,-1418,0.043793777962036234,4.370201147981604,-99.79045771684792,0.0,,,
,Mixed / non conventional,38,40,25,27,6200.2,0.12,0.0,304.11,-20.93,5.687,-3.680323544927026,,,-1684.6790604875298,6200.164011957798,-1537,-0.009046440155153105,-0.03344510627699204,-3.697046098065522,0.0,-4.044405662206709,-4.064319461772902,
,Mixed / non conventional,55,57,7,9,-11657258.0,0.0,0.0,-233.91,164.655,1.225,134.41224489795917,,,-86707.95723907575,-11654611.183020422,-467,-0.0033060294755147324,-0.4451066112910951,134.6347982036047,0.0,159.21540062434966,159.50284316931769,
,Mixed / non conventional,55,57,9,11,3024453.75,0.0,0.0,191.07,-48.546,1.225,-39.62938775510204,,,-76303.00237038826,3023841.2678145864,-604,-0.004054906409395101,-0.16101991875887478,-39.70989771448147,0.0,-51.01248699271593,-51.335802614594435,
,Mixed / non conventional,55,57,11,13,3727496.5,0.03,0.0,163.02,-68.377,1.225,-55.81795918367346,,,-66765.12707409254,3726693.137914469,-735,-0.003837549655659305,-0.21461598980379648,-55.92526717857535,0.0,-60.492195629552555,-60.876047267177285,
,Mixed / non conventional,55,57,13,15,2659204.5,0.07,0.0,160.76,-56.098,1.225,-45.794285714285714,,,-58056.632238336875,2658662.0043316097,-850,-0.02048415360941966,-0.9477642573213245,-46.268167842946376,0.0,-55.49531737773153,-55.92148166438366,
,Mixed / non conventional,55,57,15,17,-7976269.0,0.0,0.0,-382.18,194.833,1.225,159.0473469387755,,,-50139.81875129532,-7974605.148384588,-969,-0.0014617221138041741,-0.2326530612245108,159.16367346938773,0.0,189.7533818938606,189.6986945247478,
,Mixed / non conventional,55,57,17,19,2057432.0,0.0,0.0,207.66,-58.632,1.225,-47.86285714285714,,,-42976.98750110756,2057001.4131958678,-1088,-0.008969754567041468,-0.4312521946199155,-48.078483240167095,0.0,-60.75650364203955,-61.22172334368541,
,Mixed / non conventional,55,57,19,21,2402007.5,0.05,0.0,-177.31,-80.531,1.225,-65.73959183673469,,,-36530.43937594186,2401496.174190999,-1207,-0.013715473502176471,-0.9078756017602387,-66.1935296376148,0.0,-75.72528616024975,-76.34129516198797,
,Mixed / non conventional,55,57,21,23,1865634.75,0.04,0.0,380.34,-74.277,1.225,-60.63428571428571,,,-30762.475263951364,1865260.7144330738,-1326,-0.01491112501177526,-0.9109168115112993,-61.08974412004136,0.0,-70.9417273673257,-71.38198526707473,
,Mixed / non conventional,55,57,23,25,-5272808.0,0.03,0.0,-393.4,251.916,1.225,205.64571428571426,,,-25635.396053292803,-5271809.332376579,-1445,-0.0004992208978807531,-0.1026882701962677,205.6970584208124,0.0,248.79916753381895,248.74996255478825,
,Mixed / non conventional,55,57,25,27,1339068.75,0.05,0.0,297.36,-77.683,1.225,-63.414693877551024,,,-21111.502632123484,1338779.4767112234,-1564,-0.013989570312698372,-0.8933934138482087,-63.86139058447513,0.0,-81.20915712799167,-81.99603796414215,
,Mixed / non conventional,58,60,7,9,4305249.5,0.22,0.0,-247.36,-189.859,4.587,-41.39066928275562,,,-104023.63054750494,4305607.689583331,-460,0.0123126721713881,0.506511486888364,-41.13741353931144,0.0,-50.72782037239869,-50.401571592225174,
,Mixed / non conventional,58,60,9,11,-1383740.63,0.21,0.0,195.17,68.815,4.587,15.00218007412252,,,-92247.37048551715,-1383911.6633880234,-597,0.010848073106003135,0.16186677488978596,14.921246686677627,0.0,19.766703176341732,19.735084061982306,
,Mixed / non conventional,58,60,11,13,-1408643.0,0.21,0.0,171.01,79.394,4.587,17.308480488336606,,,-81394.73866369428,-1408819.2460138097,-728,0.00867815402711119,0.14955672152046162,17.233702127576375,0.0,19.39266155531216,19.374054513064642,
,Mixed / non conventional,58,60,13,15,-774830.69,0.23,0.0,167.12,49.763,4.587,10.8487028558971,,,-71428.03597018299,-774901.537820845,-853,-0.009795906333540081,-0.10679595862050029,10.90210083520735,0.0,13.668948521358159,13.660011835496192,
,Mixed / non conventional,58,60,15,17,3114057.75,0.22,0.0,-403.38,-229.269,4.587,-49.98234139960759,,,-62309.563293135114,3114377.8649779367,-972,0.008100071945435768,0.40322747555696026,-49.78072766182911,0.0,-61.763143483023,-61.49759384095901,
,Mixed / non conventional,58,60,17,19,-1064578.13,0.22,0.0,209.78,90.439,4.587,19.716372356660127,,,-54001.6215207197,-1064716.0777659405,-1091,0.004732973866937072,0.09309676284205892,19.669823975239098,0.0,25.42250821467689,25.453291071553938,
,Mixed / non conventional,58,60,19,21,-963456.56,0.21,0.0,-167.1,95.118,4.587,20.73642903858731,,,-46466.51154108182,-963549.5192423414,-1200,-5.1645042440701985e-05,-0.0010709614126902522,20.736964519293657,0.0,24.751642935377873,24.750418241882485,
,Mixed / non conventional,58,60,21,23,-529420.0,0.22,0.0,386.31,61.228,4.587,13.348157837366472,,,-39666.53424238932,-529475.1599287146,-1319,-0.002577618434035326,-0.03445085828570171,13.365383266509323,0.0,16.210021905805036,16.168225478793573,
,Mixed / non conventional,58,60,23,25,2231664.25,0.22,0.0,-414.89,-305.023,4.587,-66.49727490734686,,,-33563.99051278921,2231913.9041165262,-1438,0.018251316676336796,1.2026875071694008,-65.89593115376216,0.0,-83.46221248630886,-82.72246803177231,
,Mixed / non conventional,58,60,25,27,-817645.88,0.21,0.0,304.3,133.383,4.587,29.07848266841073,,,-28121.181240446072,-817721.281315548,-1557,-0.0025762995531450864,-0.0750115079619853,29.115988422391723,0.0,38.08515881708652,38.22933083658822,
,Mixed / non conventional,16,18,8,10,-312321.28,0.36,0.0,-42.93,226.218,0.273,828.6373626373626,,,-376.99111843077526,-312388.9261141872,-496,-0.02870417926108114,-24.13169565860153,840.7032104666633,0.0,925.8571428571429,948.6737405106971,
,Mixed / non conventional,19,21,10,12,-79339.41,0.41,0.0,224.74,392.127,2.69,145.77211895910781,,,-544.2809272344314,-79340.98407199103,-623,0.026196341957684614,3.7693250126584417,143.8874564527786,0.0,167.95243403939057,167.7802228921785,
,Mixed / non conventional,19,21,12,14,-29557.39,0.41,0.0,-300.73,321.385,2.69,119.47397769516729,,,-247.400421470196,-29557.912436505183,-754,0.020685563692574693,2.446087228635861,118.25093408084936,0.0,133.16722408026757,132.46665998533928,
,Mixed / non conventional,19,21,14,16,1381.53,0.32,0.0,317.87,-45.065,2.69,-16.75278810408922,,,-82.46680715673212,1381.5489459175215,-873,0.033314802783936545,0.5489713948913959,-16.47830240664352,0.0,-16.895577852099592,-16.808722978513636,
,Mixed / non conventional,19,21,16,18,3186.48,0.42,0.0,-212.96,-727.596,2.69,-270.4817843866171,,,-11.780972450961722,3186.5384503457044,-992,0.04991879585650529,13.17332667517428,-263.89512104902997,0.0,-313.21590486807884,-306.38463227593667,
,Mixed / non conventional,19,21,18,20,1444.58,0.42,0.0,307.95,412.318,2.69,153.27806691449814,,,9.424777960769378,1444.611746925096,-1111,0.0238407300605369,3.611214028092178,151.47245990045207,0.0,183.16053511705687,182.64249736512687,
,Mixed / non conventional,36,38,8,10,2180710.5,0.09,0.0,-65.45,-1711.278,13.461,-127.12859371517717,,,-17153.095888600008,2180648.9581793062,-516,0.027541023946021346,3.4536925294064247,-125.40174745047396,0.0,-143.26043405676126,-141.38050209109443,
,Mixed / non conventional,36,38,10,12,-508608.84,0.08,0.0,212.5,498.903,13.461,37.06284822821485,,,-13722.476710880474,-508594.07165057585,-650,0.016253843203523417,0.5975574214606283,36.76406951748453,0.0,41.02253756260434,40.97921915607601,
,Mixed / non conventional,36,38,12,14,-673201.44,0.09,0.0,-315.51,840.453,13.461,62.43614887452641,,,-10781.945987120022,-673183.1848089283,-781,0.0002529819032613286,0.015793218075401683,62.42825226548871,0.0,70.32153589315526,70.28109241705982,
,Mixed / non conventional,36,38,14,16,-296695.53,0.11,0.0,305.07,481.528,13.461,35.772082311863905,,,-8293.804605477077,-296686.6610256419,-890,-0.0070430211426652616,-0.25283388925341654,35.89849925649061,0.0,40.98013355592654,40.81735520628797,
,Mixed / non conventional,36,38,18,20,-134185.66,0.05,0.0,298.52,399.263,13.461,29.660723571800013,,,-4523.893421169273,-134181.95223358646,-1128,0.019053218731608992,0.5597992650300903,29.380823939284966,0.0,34.285308848080135,34.13020400535342,
,Mixed / non conventional,36,38,20,22,-297992.09,0.09,0.0,-366.54,1266.663,13.461,94.09872966347226,,,-3166.7253948185225,-297984.8368454806,-1247,0.0033861211005768574,0.31809114647946046,93.93968409023253,0.0,105.11235392320535,105.06310884828139,
,Mixed / non conventional,36,38,22,24,-82709.73,0.12,0.0,93.5,527.354,13.461,39.176435628853724,,,-2111.150263212339,-82707.34238957579,-1366,-0.004081513971668647,-0.16022615201838875,39.25654870486292,0.0,44.35075125208681,44.29649926680055,
,Mixed / non conventional,36,38,24,26,234394.33,0.07,0.0,-286.54,-2391.184,13.461,-177.63791694524926,,,-1319.46891450771,234387.7094471588,-1485,0.04786518113940521,8.303936362725011,-173.48594876388677,0.0,,,
,Mixed / non conventional,39,41,8,10,-6064284.0,0.12,0.0,-55.58,182.804,0.702,260.40455840455843,,,-23300.40731351191,-6067532.277121413,-509,-0.00015271796961490857,-0.03977149234879107,260.4244441507328,0.0,294.04574132492115,295.0785592852151,
,Mixed / non conventional,39,41,10,12,1985510.63,0.11,0.0,206.68,-73.151,0.702,-104.20370370370371,,,-19063.969620146378,1986536.241714142,-643,-0.012575908407254229,-1.3187484634185154,-104.86307793541297,0.0,-117.96845425867508,-119.55796892364826,
,Mixed / non conventional,39,41,12,14,1581279.13,0.11,0.0,-316.77,-72.24,0.702,-102.90598290598291,,,-15374.169048504882,1582093.977299135,-774,-0.024403406385385327,-2.5422766251560915,-104.17712121856096,0.0,-115.31703470031546,-117.08256978674936,
,Mixed / non conventional,39,41,14,16,837997.0,0.12,0.0,293.87,-48.271,0.702,-68.76210826210827,,,-12193.306486745501,838437.4607146612,-893,-0.03469928558355035,-2.428123100359599,-69.97616981228808,0.0,-77.7981072555205,-79.02989417164159,
,Mixed / non conventional,39,41,16,18,-2849739.75,0.11,0.0,-152.65,211.053,0.702,300.64529914529913,,,-9483.682823024179,-2851224.6593272393,-1012,-0.013866731248258542,-4.198074348676812,302.74433631963757,0.0,340.7854889589905,343.4235137102645,
,Mixed / non conventional,39,41,18,20,841322.44,0.11,0.0,290.84,-81.985,0.702,-116.78774928774929,,,-7207.598945498374,841759.2586135103,-1131,-0.016136792883332845,-1.899908940098797,-117.7377037577987,0.0,-135.1577287066246,-136.99812136620085,
,Mixed / non conventional,39,41,20,22,689451.31,0.11,0.0,-367.36,-90.898,0.702,-129.48433048433048,,,-5327.355742324881,689809.0915467907,-1240,-0.02599054688345214,-3.409678263507999,-131.18916961608448,0.0,-144.36119873817034,-146.708763284521,
,Mixed / non conventional,39,41,22,24,334369.56,0.12,0.0,89.56,-61.717,0.702,-87.91595441595442,,,-3805.254101660642,334542.54614272056,-1359,-0.02994219044223776,-2.672405080970208,-89.25215695643952,0.0,-98.12776025236593,-99.54629649055218,
,Mixed / non conventional,39,41,24,26,-976349.69,0.11,0.0,-270.75,263.387,0.702,375.1951566951567,,,-2603.594911662535,-976856.2008519375,-1478,-0.0039608849399918955,-1.489053831159083,375.9396836107362,0.0,433.02523659305996,432.6959785550114,
,Mixed / non conventional,39,41,26,28,236098.47,0.12,0.0,449.57,-98.433,0.702,-140.21794871794873,,,-1684.6790604875298,236222.2421096425,-1597,-0.0250496052694632,-3.5569544191591547,-141.99642592752832,0.0,-167.6167192429022,-170.2962302413972,
,Mixed / non conventional,56,58,8,10,-12254773.0,0.2,0.0,-74.86,158.742,1.123,141.35529830810327,,,-86707.95723907575,-12256629.161215816,-536,7.384217458215917e-05,0.010437597248341035,141.3500795094791,0.0,162.24899193548387,162.98377740486768,
,Mixed / non conventional,56,58,10,12,3858414.5,0.18,0.0,215.17,-56.797,1.123,-50.57613535173642,,,-76303.00237038826,3859110.9756286214,-670,-0.00037130922133828825,-0.01878287256264599,-50.585526788017745,0.0,-58.19052419354839,-58.73120948272158,
,Mixed / non conventional,56,58,12,14,3721699.25,0.18,0.0,-308.52,-62.61,1.123,-55.75244879786287,,,-66765.12707409254,3722319.3286811523,-801,-0.008679715324028522,-0.4860246620363924,-55.99546112888106,0.0,-63.67842741935483,-64.19712136080389,
,Mixed / non conventional,56,58,14,16,2607532.0,0.2,0.0,290.7,-50.446,1.123,-44.92074799643811,,,-58056.632238336875,2607947.3463002155,-910,-0.0168992564191013,-0.7655962425377112,-45.303546117706965,0.0,-51.38508064516129,-51.82805138685883,
,Mixed / non conventional,56,58,16,18,-8231482.0,0.18,0.0,-168.27,184.394,1.123,164.19768477292965,,,-50139.81875129532,-8232842.153897016,-1029,0.0060442596003168255,0.9894631464774477,163.7029531996909,0.0,189.0,189.32745726495727,
,Mixed / non conventional,56,58,18,20,2372942.75,0.2,0.0,300.85,-62.016,1.123,-55.223508459483526,,,-42976.98750110756,2373340.032830531,-1148,-0.002590329152801648,-0.14323257363815145,-55.295124746302605,0.0,-65.25100806451613,-65.79048441631753,
,Mixed / non conventional,56,58,20,22,2533972.75,0.2,0.0,-358.29,-77.911,1.123,-69.37756010685663,,,-36530.43937594186,2534392.7535342886,-1267,-0.009231820415627857,-0.6434512891547683,-69.69928575143402,0.0,-78.62600806451613,-79.39003831561206,
,Mixed / non conventional,56,58,22,24,1901438.13,0.18,0.0,94.71,-69.425,1.123,-61.82101513802315,,,-30762.475263951364,1901767.4489758,-1386,-0.01202305900015631,-0.7477729717329424,-62.19490162388962,0.0,-69.91028225806451,-70.5006160897329,
,Mixed / non conventional,56,58,24,26,-5350233.5,0.2,0.0,-297.31,234.418,1.123,208.7426536064114,,,-25635.396053292803,-5351200.598415665,-1505,-0.0005446594394979744,-0.11372462730847133,208.79951592006563,0.0,244.2772177419355,244.7478347458352,
,Mixed / non conventional,56,58,26,28,1370456.88,0.19,0.0,460.24,-72.911,1.123,-64.92520035618878,,,-21111.502632123484,1370668.538210824,-1624,-0.011869088795673327,-0.7752034473803207,-65.31280207987894,0.0,-78.98891129032258,-79.88843845318422,
,Mixed / non conventional,59,61,8,10,4377250.5,0.11,0.0,-86.07,-201.632,4.792,-42.07679465776294,,,-104023.63054750494,4376980.9421023615,-529,0.00529958546049676,0.2224002546147048,-41.96559453045559,0.0,-49.91704035874439,-49.63727143818387,
,Mixed / non conventional,59,61,10,12,-1630394.75,0.09,0.0,219.59,84.693,4.792,17.67383138564274,,,-92247.37048551715,-1630364.4717299468,-663,0.007317682241815082,0.1288600037948271,17.609401383745325,0.0,20.986796213253612,21.004600226597898,
,Mixed / non conventional,59,61,12,14,-1328376.25,0.1,0.0,-303.53,78.205,4.792,16.3199081803005,,,-81394.73866369428,-1328354.6613510458,-794,-0.0017685749450916462,-0.028888526475938647,16.33435244353847,0.0,19.207274539113104,19.205893322381204,
,Mixed / non conventional,59,61,14,16,-746530.56,0.1,0.0,287.53,50.081,4.792,10.450959933222038,,,-71428.03597018299,-746491.542033125,-913,-0.01309038046787663,-0.13770836925398378,10.51981411784903,0.0,12.461385151968111,12.4815266301049,
,Mixed / non conventional,59,61,16,18,3045104.75,0.1,0.0,-175.65,-234.179,4.792,-48.868739565943244,,,-62309.563293135114,3044989.821039877,-1032,0.009595542121229655,0.4666830106733215,-48.63539806060658,0.0,-58.223218734429494,-58.01501845812384,
,Mixed / non conventional,59,61,18,20,-1108709.88,0.08,0.0,305.89,98.383,4.792,20.53067612687813,,,-54001.6215207197,-1108689.8017681483,-1151,0.0034577543978133347,0.07086751443793915,20.49524236965916,0.0,24.838814150473343,24.854593884568366,
,Mixed / non conventional,59,61,20,22,-944173.94,0.09,0.0,-353.19,97.367,4.792,20.31865609348915,,,-46466.51154108182,-944137.0678673859,-1260,-0.0043683722339521785,-0.08895374464412598,20.36313296581121,0.0,23.87419033383159,23.924998392722244,
,Mixed / non conventional,59,61,22,24,-520661.97,0.09,0.0,99.15,62.897,4.792,13.12541736227045,,,-39666.53424238932,-520639.8172461522,-1379,-0.006660111652042459,-0.08770882038067995,13.16927177246079,0.0,15.423766816143496,15.416334879733144,
,Mixed / non conventional,59,61,24,26,2082025.88,0.1,0.0,-313.0,-297.246,4.792,-62.029632721202,,,-33563.99051278921,2081962.004166223,-1498,0.007333084978312971,0.45320686568869206,-61.80302928835765,0.0,-75.48779272546088,-75.06917517313936,
,Mixed / non conventional,59,61,26,28,-749682.19,0.09,0.0,465.02,127.744,4.792,26.657762938230384,,,-28121.181240446072,-749647.7830508228,-1617,-0.0011393885899402866,-0.030390864427236153,26.672958370444,0.0,33.34429496761335,33.37616758430919,
,Mixed / non conventional,17,19,9,11,-107619.35,0.04,0.0,198.52,1500.909,5.258,285.45245340433627,,,-376.99111843077526,-107613.03966770948,-565,0.02198448600105551,6.207293388532264,282.3488067100701,0.0,349.20674157303375,350.2157256787225,
,Mixed / non conventional,17,19,11,13,-1575.01,0.0,0.0,181.43,54.914,5.258,10.443895017116775,,,-150.79644737231,-1574.9022653105806,-696,-0.02827809111928441,-0.2995690351708067,10.59367953470218,0.0,10.070684371807967,10.13222458527257,
,Mixed / non conventional,17,19,13,15,348.94,0.03,0.0,170.01,-48.665,5.258,-9.255420311905667,,,-37.699111843077524,348.9211254932232,-821,0.024262228136305113,0.22186564169760992,-9.14448749105686,0.0,-12.830234933605722,-12.802729960185603,
,Mixed / non conventional,20,22,9,11,13490.36,0.19,0.0,193.18,-46.601,3.492,-13.345074455899198,,,-1010.8074362925171,13489.300497900225,-558,0.04303151325439424,0.5621633779061526,-13.063992766946122,0.0,-15.80292716133424,-15.775771796929359,
,Mixed / non conventional,20,22,11,13,-74185.05,0.15,0.0,195.0,475.916,3.492,136.28751431844216,,,-544.2809272344314,-74178.69466371754,-689,0.021159741736722158,2.8536176981638164,134.86070546936025,0.0,145.21204901293396,144.9039075709831,
,Mixed / non conventional,20,22,13,15,-27183.19,0.14,0.0,180.2,383.652,3.492,109.8659793814433,,,-247.400421470196,-27180.889604204935,-814,0.0022789076627516584,0.25008945689823747,109.74093465299418,0.0,134.67869298842749,134.63646599984514,
,Mixed / non conventional,20,22,15,17,18973.99,0.12,0.0,-492.55,-803.372,3.492,-230.0607101947308,,,-82.46680715673212,18972.3722219697,-933,0.043737292860322984,9.846894405257132,-225.13726299210225,0.0,-259.76140231449966,-254.39241286896151,
,Mixed / non conventional,20,22,17,19,426.03,0.94,0.0,491.4,-126.269,3.492,-36.159507445589924,,,-11.780972450961722,425.99416105684014,-1052,0.025259052030543728,0.9019635083731643,-35.70852569140334,0.0,-40.70319945541184,-40.649249191170405,
,Mixed / non conventional,20,22,19,21,1400.02,0.2,0.0,-203.46,518.68,3.492,148.53379152348222,,,9.424777960769378,1399.8980047800287,-1171,0.008415732914223406,1.2447828382471187,147.91140010435868,0.0,166.63206262763785,167.16316936095697,
,Mixed / non conventional,37,39,9,11,-150557.8,0.05,0.0,194.2,116.977,13.327,8.777444286035868,,,-17153.095888600008,-150560.34349521747,-585,0.00858102582153447,0.07499769747625429,8.739945437297742,0.0,11.160772510659644,11.179368781319647,
,Mixed / non conventional,37,39,11,13,-542133.69,0.09,0.0,184.35,526.518,13.327,39.507616117655886,,,-13722.476710880474,-542142.342076939,-716,0.00989242327459805,0.388902467296667,39.31316488400755,0.0,40.49845330657971,40.597822266987436,
,Mixed / non conventional,37,39,13,15,-744301.94,0.09,0.0,170.9,920.009,13.327,69.03346589630074,,,-10781.945987120022,-744315.1005976066,-841,-0.005875006296843046,-0.4067669259593458,69.23684935928041,0.0,79.44636736058858,79.65745863321331,
,Mixed / non conventional,37,39,15,17,1003448.25,0.08,0.0,-445.95,-1612.429,13.327,-120.98964508141368,,,-8293.804605477077,1003464.4755912657,-950,0.04573331054090601,5.409558501327098,-118.28486583075014,0.0,,,
,Mixed / non conventional,37,39,19,21,-165282.25,0.07,0.0,-131.26,485.795,13.297,36.53418064225013,,,-4523.893421169273,-165276.73945528516,-1188,0.0036215424990942726,0.13207093760877342,36.46814517344574,0.0,38.98378062034947,39.07005668263723,
,Mixed / non conventional,37,39,21,23,-346330.5,0.05,0.0,210.0,1454.19,13.297,109.36226216439799,,,-3166.7253948185225,-346320.2528308,-1307,0.0011794484521381685,0.12891112881645483,109.29780659998977,0.0,122.24203661901178,122.33847619618277,
,Mixed / non conventional,37,39,23,25,316731.44,0.07,0.0,-417.25,-1994.851,13.297,-150.02263668496653,,,-2111.150263212339,316720.3289252762,-1426,0.04465817722706404,6.553405915735766,-146.74593372709865,0.0,-168.2745589833626,-164.613775218177,
